orig.order,quadrat,transect,site,year,era,real.date,comm.date,urch,chit,treat,BASP,CCAP,EALM,RFSP,OPCA,RBSP,AGFI,BFSP,DICL,Cris,HEPA,PHPA,BRUP,SPS1,SPS3,SPS8,SPS9,SPS10,SPOT,MSP1,SYSP,SCUN,BRSH,EUBI,DELI,HYSP,EPSC,BAEL,MEFA.c,MEFA,ANE1,GERU,DOCO,DOFE,TUBE,PSOC,VECO,BACR,PSCH,TETR,CHHA,POMA,META,PYST,PEAN,CLHU,DICA,TCM3,DITR,EUPU,SYPA,APPO,APSO,TCM2,TCOT,BOVI,Chel,Core,CNFI,HAIG,Stye,ASPA,TSV1,TSV2,TSOT,INOT,OTHE,HBCO,FUZZ,SHEL,RUBB,richness,diversity,evenness,DETRITUS,BASP,CCAP,EALM,RBSP,RFSP,KELP,HYSP,BRUP,HBCO,SPEN,SPUP,BREN,ZOAN,STCO,SOCO,ANEM,TUCL,TUSO,BARN,PSOL,BRAC,BIVA,ASSO,ASCO,ASUN,FG.detail.R,FG.detail.D,FG.detail.E,space,macroalgae,sponge,hydroid,bryozoan,clonascid,cloninvert,solinvert
317,SC5_50,SC5,SC,2009,Modern.R,38430,38430,u_con,c_rem,u_con.c_rem,0,0.038647343,0.169565217,0.028985507,0,0.024396135,0.057971014,0,0.004830918,0,0,0,0.001207729,0,0,0,0,0,0,0,0.024154589,0.000241546,0.010144928,0,0,0.014975845,0,0.015700483,0,0,0,0,0,0,0.009661836,0,0,0,0,0.005555556,0,0.010144928,0.125845411,0.126086957,0,0,0.15531401,0.006038647,0,0,0,0,0.009661836,0,0,0.010144928,0,0.009661836,0,0,0,0,0,0,0,0,0,0,0.135507246,0.000483092,0.005072464,20,2.270959283,0.758064832,0.141062802,0,0.038647343,0.169565217,0.024396135,0.028985507,0.057971014,0.014975845,0.006038647,0,0,0.024154589,0.010386473,0,0.015700483,0,0,0,0.009661836,0,0,0.005555556,0.010144928,0.251932367,0.171014493,0.019806763,14,1.878428647,0.711780159,0.20821256,0.111352657,0.024154589,0.014975845,0.016425121,0.42294686,0,0.060869565
318,SC6_14,SC6,SC,2009,Modern.R,38430,38430,u_rem,c_con,u_rem.c_con,0.004171882,0.088443888,0.592407176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004380476,0,0,0,0.000625782,0.016687526,0,0,0,0,0,0,0,0,0,0,0.004171882,0.004380476,0,0,0.009178139,0,0,0.012724239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258656654,0,0.004171882,7,1.685820097,0.866340154,0.262828536,0.004171882,0.088443888,0.592407176,0,0,0,0,0,0,0.004380476,0,0.017313308,0,0,0,0,0,0.008552357,0,0.009178139,0,0.012724239,0,0,0,5,1.520569534,0.944782972,0.685022945,0,0.004380476,0,0.017313308,0,0,0.030454735
319,SC6_18,SC6,SC,2009,Modern.R,38430,38430,u_rem,c_rem,u_rem.c_rem,0.031712474,0.095137421,0.322410148,0.010570825,0,0,0,0,0,0,0,0,0,0.095137421,0,0,0,0,0.010570825,0,0,0.010570825,0.010570825,0.142706131,0,0,0,0.005549683,0,0,0,0,0,0,0.016120507,0.000264271,0,0,0.015856237,0.010835095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015856237,0.206131078,0,0,11,1.644350212,0.685747301,0.221987315,0.031712474,0.095137421,0.322410148,0,0.010570825,0,0,0,0.015856237,0.105708245,0,0.16384778,0,0.005549683,0,0,0,0.016384778,0,0.015856237,0.010835095,0,0,0,0,8,1.426288231,0.685899653,0.449260042,0.010570825,0.105708245,0,0.16384778,0,0,0.048625793
320,SC6_21,SC6,SC,2009,Modern.R,38430,38430,u_rem,c_rem,u_rem.c_rem,0.010333247,0.05683286,0.418496513,0,0,0,0,0,0.015499871,0,0,0,0,0.005166624,0,0,0,0,0.010333247,0,0,0.015499871,0.010333247,0.24283131,0,0,0,0.011883234,0,0,0,0,0,0,0.046499613,0.001033325,0,0,0.025833118,0.026091449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025833118,0.077499354,0,0,11,1.511330764,0.630273883,0.103332472,0.010333247,0.05683286,0.418496513,0,0,0,0,0.015499871,0.025833118,0.015499871,0,0.268664428,0,0.011883234,0,0,0,0.047532937,0,0.025833118,0.026091449,0,0,0,0,8,1.378076371,0.662714649,0.485662619,0,0.015499871,0,0.284164299,0,0,0.111340739
321,SC6_33,SC6,SC,2009,Modern.R,38430,38430,u_rem,c_con,u_rem.c_con,0.010529087,0.111608318,0.247433535,0,0,0.036851803,0.089760463,0,0.010792314,0,0,0,0,0,0,0,0,0,0.006054225,0,0,0.005790998,0.00552777,0.042642801,0,0.005264543,0,0.000263227,0,0,0,0,0,0,0.03158726,0.000263227,0,0,0.000263227,0.021584628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01579363,0,0,0.357988944,0,0,14,2.012274093,0.762497302,0.357988944,0.010529087,0.111608318,0.247433535,0.036851803,0,0.089760463,0.005264543,0.010792314,0,0.006054225,0,0.053961569,0,0.000263227,0,0,0,0.031850487,0,0.000263227,0.021584628,0,0,0,0,10,1.756644639,0.762901073,0.36957094,0.126612266,0.006054225,0.005264543,0.064753883,0,0,0.053961569
322,SC7_2,SC7,SC,2009,Modern.R,38430,38430,u_con,c_rem,u_con.c_rem,0,0.122932985,0.082898172,0,0,0,0,0,0.00435161,0,0,0,0,0,0,0,0,0,0.021975631,0,0.00435161,0,0.031331593,0.02175805,0,0.082680592,0,0.01305483,0,0,0,0,0,0,0.048302872,0.004569191,0,0,0.01305483,0,0,0,0,0,0,0,0.204525674,0.000435161,0,0,0,0,0,0.00435161,0,0.00435161,0,0,0,0,0,0,0,0,0,0,0,0,0.330722367,0,0.00435161,14,1.810658848,0.686100612,0.335073977,0,0.122932985,0.082898172,0,0,0,0.082680592,0.00435161,0,0.021975631,0.00435161,0.053089643,0,0.01305483,0,0,0,0.052872063,0,0.01305483,0,0,0,0.209312446,0.00435161,10,1.645641136,0.714692864,0.205831158,0,0.026327241,0.082680592,0.057441253,0.209312446,0,0.083333333
323,SC7_3,SC7,SC,2009,Modern.R,38430,38430,u_con,c_con,u_con.c_con,0.003941663,0.118249901,0.197083169,0,0,0,0,0,0.047694127,0,0,0,0.004138747,0,0,0,0,0,0,0,0,0,0.102877414,0.015963737,0,0,0,0.023847063,0,0,0,0,0,0,0.01616082,0.003941663,0,0,0,0,0.01182499,0,0.032124557,0,0,0,0.138352385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275916437,0,0.007883327,10,1.801984206,0.782591797,0.283799764,0.003941663,0.118249901,0.197083169,0,0,0,0,0.051832873,0,0,0,0.118841151,0,0.023847063,0,0,0,0.020102483,0,0,0,0.01182499,0.032124557,0.138352385,0,7,1.62243931,0.833768872,0.319274734,0,0,0,0.170674024,0.170476941,0,0.055774537
324,SC7_4,SC7,SC,2009,Modern.R,38430,38430,u_con,c_rem,u_con.c_rem,0,0.234319788,0.110644876,0,0,0,0,0,0.044169611,0,0,0,0,0,0,0,0,0.008833922,0.013913428,0,0,0,0.018551237,0,0,0,0,0.018772085,0,0,0,0,0,0,0.039973498,0.00110424,0,0,0,0,0,0,0.014355124,0,0,0,0.089001767,0.004416961,0,0,0,0,0,0,0,0,0,0,0.004416961,0,0,0,0,0,0,0,0,0.004416961,0.38869258,0,0.004416961,11,1.936324798,0.807510161,0.397526502,0,0.234319788,0.110644876,0,0,0,0,0.044169611,0.004416961,0.02274735,0,0.018551237,0,0.018772085,0,0,0,0.041077739,0,0,0,0,0.014355124,0.093418728,0.004416961,9,1.843901189,0.839195596,0.344964664,0,0.02274735,0,0.062720848,0.107773852,0,0.064266784
325,SC7_5,SC7,SC,2009,Modern.R,38430,38430,u_con,c_con,u_con.c_con,0.000260552,0.198540907,0.136008338,0,0,0,0,0,0.041948932,0,0,0,0,0,0,0,0,0,0.026576342,0,0,0.005211047,0.068004169,0.021104742,0,0,0,0.010422095,0,0,0,0,0,0,0.053152684,0.011203752,0,0,0,0.000260552,0,0,0,0,0,0,0.031266285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396039604,0,0,10,1.977259784,0.858713013,0.396039604,0.000260552,0.198540907,0.136008338,0,0,0,0,0.041948932,0,0.026576342,0,0.094319958,0,0.010422095,0,0,0,0.064356436,0,0,0.000260552,0,0,0.031266285,0,7,1.610598422,0.827683859,0.334809797,0,0.026576342,0,0.13626889,0.031266285,0,0.075039083
326,SC8_37,SC8,SC,2009,Modern.R,38430,38430,u_rem,c_con,u_rem.c_con,0.009689922,0.063226744,0.029554264,0,0,0,0,0,0,0,0,0,0,0.000242248,0,0,0,0,0.004844961,0,0,0,0.004844961,0,0,0,0,0,0.406976744,0.203488372,0,0,0.014534884,0,0.000726744,0,0,0,0,0,0,0,0,0,0,0,0.063226744,0,0,0,0.014534884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184108527,0,0,9,1.128968907,0.513815892,0.184108527,0.009689922,0.063226744,0.029554264,0,0,0,0,0,0,0.005087209,0,0.004844961,0,0,0,0.610465116,0.014534884,0.000726744,0,0,0,0,0,0.077761628,0,6,0.53043983,0.296044106,0.10247093,0,0.005087209,0,0.004844961,0.077761628,0.014534884,0.61119186
327,SC8_38,SC8,SC,2009,Modern.R,38430,38430,u_rem,c_rem,u_rem.c_rem,0,0.029533373,0.301240402,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011813349,0,0,0,0,0.005906675,0.06497342,0,0,0,0,0.048139398,0,0.012108683,0,0,0,0,0.011813349,0.011813349,0.082693444,0,0.017720024,0.005906675,0,0,0.130537507,0,0,0,0.147666864,0,0,0,0.035440047,0,0,0,0,0,0,0.005906675,0,0,0,0,0,0,0,0,0,0.035440047,0.041346722,0,0,14,2.1257778,0.805506488,0.076786769,0,0.029533373,0.301240402,0,0,0,0,0,0.035440047,0.011813349,0,0.070880095,0,0.048139398,0,0.012108683,0,0.106320142,0,0.017720024,0.005906675,0,0.130537507,0.183106911,0.005906675,11,1.931415373,0.805462772,0.330773774,0,0.011813349,0,0.070880095,0.313644418,0,0.196101595
328,SC8_39,SC8,SC,2009,Modern.R,38430,38430,u_rem,c_con,u_rem.c_con,0.004561003,0.150969213,0.059521095,0,0.004561003,0.004561003,0,0,0,0,0,0,0,0,0,0,0,0,0.004561003,0,0,0.004561003,0.01368301,0,0,0,0,0,0.164424173,0.17331813,0,0,0.031927024,0,0,0,0,0.004561003,0,0,0,0,0,0,0,0,0.022805017,0,0,0,0,0,0,0,0,0,0,0.00022805,0.004561003,0,0,0,0,0,0,0,0,0,0.305587229,0.045610034,0,12,1.481545401,0.59621773,0.351197263,0.004561003,0.150969213,0.059521095,0.004561003,0.004561003,0,0,0,0,0.004561003,0,0.018244014,0,0,0,0.337742303,0.031927024,0,0.004561003,0,0,0,0,0.022805017,0.004789054,9,0.916327447,0.417038594,0.215051311,0.009122007,0.004561003,0,0.018244014,0.022805017,0.031927024,0.34709236
329,SC8_40,SC8,SC,2009,Modern.R,38430,38430,u_rem,c_rem,u_rem.c_rem,0.005449591,0.005449591,0.108991826,0,0,0,0,0,0,0,0,0,0,0,0.021798365,0,0.04359673,0.054495913,0.081743869,0,0,0.010899183,0.049046322,0.005449591,0,0,0,0,0,0.033514986,0.016348774,0,0,0,0.027792916,0,0,0,0.032697548,0.022070845,0,0,0.017166213,0,0,0,0.283378747,0.00027248,0,0,0,0,0,0,0,0.005449591,0,0,0.005449591,0,0,0,0,0,0,0.005449591,0,0.098092643,0.065395095,0,0,18,2.178555613,0.753728515,0.163487738,0.005449591,0.005449591,0.108991826,0,0,0,0,0,0.098092643,0.201634877,0,0.065395095,0,0,0,0.04986376,0,0.027792916,0,0.032697548,0.022070845,0,0.017166213,0.283651226,0.010899183,10,1.827906569,0.793849736,0.119891008,0,0.201634877,0,0.065395095,0.300817439,0,0.143324251
378,SC1_54,SC1,SC,2009,Modern.R,38474,38473,u_rem,c_rem,u_rem.c_rem,0,0.115112682,0.06650464,0,0,0.141847106,0,0,0.008837826,0.004639859,0,0,0.004418913,0,0,0,0,0,0.009058772,0,0,0,0.000220946,0,0,0,0,0.032037119,0,0,0,0,0.004418913,0,0.013919576,0.000441891,0,0,0,0,0,0,0.137428193,0.225806452,0,0,0.129253204,0,0,0,0,0,0,0,0,0.004418913,0,0.004418913,0,0,0,0,0,0,0,0,0,0,0.097216085,0,0,15,1.795258698,0.662934054,0.097216085,0,0.115112682,0.06650464,0.141847106,0,0,0,0.017896597,0,0.009058772,0,0.000220946,0,0.032037119,0,0,0.004418913,0.014361467,0,0,0,0,0.363234644,0.129253204,0.008837826,10,1.424062876,0.618462649,0.181617322,0.141847106,0.009058772,0,0.018117543,0.492487848,0.004418913,0.055236412
379,SC1_62,SC1,SC,2009,Modern.R,38474,38473,u_rem,c_con,u_rem.c_con,0,0.180500659,0.092226614,0.004611331,0,0.263504611,0,0,0,0,0,0,0.013394818,0,0,0,0,0,0.004391744,0,0,0.004391744,0,0,0,0,0,0.013175231,0,0,0,0,0.000219587,0,0,0,0,0,0,0,0,0,0.057312253,0.246157224,0,0,0.040623628,0,0,0,0,0,0,0,0,0,0,0.009222661,0,0,0,0,0,0,0,0,0,0.013175231,0.057092666,0,0,11,1.441196071,0.601025444,0.070267896,0,0.180500659,0.092226614,0.263504611,0.004611331,0,0,0.013394818,0.013175231,0.004391744,0,0.004391744,0,0.013175231,0,0,0.000219587,0,0,0,0,0,0.303469477,0.040623628,0.009222661,11,1.290155371,0.53803658,0.272727273,0.268115942,0.004391744,0,0.017786561,0.344093105,0.000219587,0.022397892
380,SC1_63,SC1,SC,2009,Modern.R,38474,38473,u_rem,c_rem,u_rem.c_rem,0.000263227,0.122927086,0.105554093,0.01579363,0,0.158199526,0,0,0,0,0,0,0.000263227,0.005264543,0,0,0,0,0.00552777,0,0,0,0,0,0,0,0,0.006580679,0,0,0,0,0,0,0,0.000263227,0,0,0,0.005264543,0,0,0.131613583,0.121347723,0,0,0.178994472,0,0,0,0,0,0,0,0,0,0,0,0.005264543,0,0,0,0,0,0,0,0,0,0.136878126,0,0,12,1.652448133,0.664994049,0.136878126,0.000263227,0.122927086,0.105554093,0.158199526,0.01579363,0,0,0.000263227,0,0.010792314,0,0,0,0.006580679,0,0,0,0.000263227,0,0,0.005264543,0,0.252961306,0.178994472,0.005264543,10,1.364593487,0.592635421,0.228744406,0.173993156,0.010792314,0,0.000263227,0.431955778,0,0.017372993
381,SC1_64,SC1,SC,2009,Modern.R,38474,38473,u_rem,c_con,u_rem.c_con,0.016819974,0.048357424,0.141918528,0,0.021024967,0.29434954,0,0.015768725,0.021550591,0,0,0,0,0,0,0,0,0,0.011563732,0,0,0,0.000525624,0,0,0,0,0.000262812,0,0,0,0,0,0,0,0.005519054,0,0,0,0.005256242,0,0,0.005781866,0,0,0,0.032063075,0,0,0,0,0,0,0,0,0,0,0.000788436,0,0,0,0,0,0,0.010512484,0,0,0,0.367936925,0,0,13,1.254825946,0.489220554,0.367936925,0.016819974,0.048357424,0.141918528,0.29434954,0.021024967,0.015768725,0,0.021550591,0,0.011563732,0,0.000525624,0,0.000262812,0,0,0,0.005519054,0,0,0.005256242,0,0.005781866,0.032063075,0.01130092,12,1.248097072,0.502271211,0.207095926,0.331143233,0.011563732,0,0.022076216,0.037844941,0,0.022339028
382,SC4_36,SC4,SC,2009,Modern.R,38474,38473,u_con,c_con,u_con.c_con,0,0.032165272,0.078974895,0,0,0.000523013,0,0,0,0,0,0,0,0,0,0,0.005230126,0,0,0,0.005230126,0,0.005753138,0,0,0,0,0.006276151,0,0,0.000261506,0,0,0,0.026150628,0.000261506,0,0.000261506,0.005230126,0.005230126,0,0,0.078974895,0.088912134,0,0,0.173640167,0.000523013,0,0,0,0,0.005230126,0,0,0.010460251,0,0.010460251,0,0,0,0,0,0,0,0,0,0.120292887,0.339958159,0,0,18,1.774325268,0.613874414,0.460251046,0,0.032165272,0.078974895,0.000523013,0,0,0,0,0.120292887,0.005230126,0.005230126,0.005753138,0,0.006276151,0,0.000261506,0,0.026412134,0.000261506,0.005230126,0.005230126,0,0.167887029,0.179393305,0.020920502,14,1.62119234,0.61430736,0.111140167,0.000523013,0.010460251,0,0.005753138,0.347280335,0,0.06459205
383,SC4_45,SC4,SC,2009,Modern.R,38474,38473,u_con,c_rem,u_con.c_rem,0,0.030597015,0.104477612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12960199,0,0,0,0.014925373,0,0,0,0.065174129,0.005472637,0,0,0,0,0,0,0.010199005,0,0,0,0,0,0,0,0.12960199,0.119900498,0,0,0.085323383,0.005721393,0,0,0,0,0,0,0,0.024875622,0,0.015422886,0,0,0,0,0,0,0,0,0,0.024875622,0.228855721,0,0.004975124,11,1.966785594,0.8202133,0.258706468,0,0.030597015,0.104477612,0,0,0,0,0,0.024875622,0.12960199,0,0.014925373,0.065174129,0.005472637,0,0,0,0.010199005,0,0,0,0,0.249502488,0.091044776,0.040298507,9,1.705262369,0.77609835,0.135074627,0,0.12960199,0,0.014925373,0.340547264,0.065174129,0.055970149
384,SC4_51,SC4,SC,2009,Modern.R,38474,38473,u_con,c_rem,u_con.c_rem,0,0.023521352,0.219228134,0,0,0,0,0,0,0,0,0,0.004795615,0.009134506,0,0,0,0,0.014158484,0,0,0,0.018725736,0,0,0,0.06919388,0,0,0,0,0,0,0,0.032199132,0.004567253,0,0,0,0,0.000228363,0.004567253,0.19639187,0.036766385,0,0,0.060059374,0.005023978,0,0,0,0,0,0,0,0.009134506,0.004567253,0.027403517,0.004567253,0,0,0,0,0,0,0,0,0.068508792,0.182690112,0.004567253,0,17,2.055950264,0.725660236,0.255766157,0,0.023521352,0.219228134,0,0,0,0,0.004795615,0.068508792,0.023292989,0,0.018725736,0.06919388,0,0,0,0,0.036766385,0,0,0,0.004795615,0.233158255,0.065083352,0.045672528,10,1.826399042,0.793195026,0.242749486,0,0.023292989,0,0.023521352,0.298241608,0.06919388,0.087234528
385,SC4_52,SC4,SC,2009,Modern.R,38474,38473,u_con,c_con,u_con.c_con,0,0.023974638,0.198137507,0,0,0,0,0,0,0,0,0,0.008321775,0,0,0,0,0,0.05567664,0,0,0.004160888,0.016247276,0,0,0,0.087378641,0,0,0,0,0,0,0,0.024172776,0.000396275,0,0,0.004160888,0,0,0,0.166435506,0.103824054,0,0,0.044977214,0,0,0,0,0,0,0,0,0.004359025,0,0.00396275,0,0,0,0.012086388,0,0,0.00396275,0,0,0.039627501,0.198137507,0,0,15,2.000662228,0.738783287,0.237765009,0,0.023974638,0.198137507,0,0,0,0,0.008321775,0.039627501,0.05567664,0,0.020408163,0.087378641,0,0,0,0,0.024569051,0,0.004160888,0,0,0.27025956,0.044977214,0.024370913,10,1.729076285,0.750928289,0.222112146,0,0.05567664,0,0.028729939,0.315236774,0.087378641,0.053100852
386,SC5_34,SC5,SC,2009,Modern.R,38474,38473,u_con,c_con,u_con.c_con,0,0.027367027,0.211873759,0.000220702,0,0.044361068,0.02648422,0,0,0,0,0,0.000220702,0.008828073,0,0,0,0,0.035974399,0,0.008828073,0,0.014124917,0,0,0.004414037,0,0.005076142,0,0,0,0,0,0,0.004634738,0.000662105,0,0,0,0.008828073,0,0,0.159346723,0.154711984,0,0,0.048554403,0.00485544,0,0,0,0,0,0,0,0.017876848,0.004414037,0.013462812,0,0.000220702,0,0,0,0,0,0,0.004414037,0,0.190244979,0,0,21,2.139928199,0.702878117,0.194659016,0,0.027367027,0.211873759,0.044361068,0.000220702,0.02648422,0.004414037,0.000220702,0,0.044802472,0.008828073,0.014124917,0,0.005076142,0,0,0,0.005296844,0,0,0.008828073,0,0.314058707,0.053409843,0.035974399,14,1.620101611,0.613894057,0.239240786,0.07106599,0.053630545,0.004414037,0.014345619,0.36746855,0,0.055175458
387,SC5_47,SC5,SC,2009,Modern.R,38474,38473,u_con,c_rem,u_con.c_rem,0.000392542,0.110893032,0.157212954,0.011776251,0,0.039646712,0.086555447,0,0,0,0,0,0,0,0,0,0,0,0.000196271,0,0,0.008243376,0.000392542,0,0,0.007850834,0,0.015701668,0,0,0,0,0,0,0.000392542,0.000392542,0,0,0,0.003925417,0,0,0.044357213,0.05966634,0,0,0.161138371,0.031992149,0,0,0,0,0.015897939,0,0,0.003925417,0.007850834,0,0,0,0,0,0,0,0,0,0,0,0.22767419,0,0.003925417,18,2.114979762,0.73173278,0.231599607,0.000392542,0.110893032,0.157212954,0.039646712,0.011776251,0.086555447,0.007850834,0,0,0.000196271,0,0.008635918,0,0.015701668,0,0,0,0.000785083,0,0,0.003925417,0,0.104023553,0.209028459,0.011776251,12,1.667801418,0.671172665,0.268498528,0.13797841,0.000196271,0.007850834,0.008635918,0.313052012,0,0.03218842
388,SC5_49,SC5,SC,2009,Modern.R,38474,38473,u_con,c_con,u_con.c_con,0,0.01022189,0.149588631,0.004986288,0,0.050112191,0.10969833,0,0,0,0,0,0.004986288,0,0,0,0,0,0.009972575,0,0,0.000249314,0.021441037,0,0,0,0,0.000747943,0,0,0,0,0,0,0,0.000498629,0,0,0,0.004986288,0,0.004986288,0.110944902,0.070805285,0,0,0.105210671,0.016454749,0,0,0,0,0,0,0,0.004986288,0,0,0,0,0,0,0,0,0.004986288,0,0,0.119670905,0.194465221,0,0,17,2.069416965,0.730413391,0.314136126,0,0.01022189,0.149588631,0.050112191,0.004986288,0.10969833,0,0.004986288,0.119670905,0.009972575,0,0.021690352,0,0.000747943,0,0,0,0.000498629,0,0,0.004986288,0.004986288,0.181750187,0.12166542,0.009972575,14,1.889624876,0.71602267,0.159810521,0.164796809,0.009972575,0,0.026676639,0.303415607,0,0.021191723
389,SC5_50,SC5,SC,2009,Modern.R,38474,38473,u_con,c_rem,u_con.c_rem,0,0.032340032,0.078771079,0.064911065,0,0.027951028,0.124971125,0,0,0,0,0,0.000231,0,0,0,0,0,0.018480018,0,0,0,0.000693001,0,0,0,0,0.00970201,0,0,0,0,0,0,0.004620005,0.000231,0,0,0,0.000462,0,0,0.106953107,0.083622084,0,0,0.194271194,0.005313005,0,0,0,0,0.009240009,0,0,0.00970201,0,0.005313005,0,0,0,0,0,0,0,0,0,0.013860014,0.203511204,0.000231,0.004620005,17,1.997892286,0.705168317,0.222222222,0,0.032340032,0.078771079,0.027951028,0.064911065,0.124971125,0,0.000231,0.013860014,0.018480018,0,0.000693001,0,0.00970201,0,0,0,0.004851005,0,0,0.000462,0,0.190575191,0.208824209,0.015015015,13,1.757337885,0.68513551,0.111111111,0.217833218,0.018480018,0,0.000924001,0.399399399,0,0.03003003
390,SC6_14,SC6,SC,2009,Modern.R,38474,38473,u_rem,c_con,u_rem.c_con,0,0.087040619,0.51579626,0,0,0.008596604,0,0.00042983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009026435,0.008811519,0,0,0,0,0,0,0,0,0,0,0,0.000644745,0,0,0.004298302,0,0,0.012894907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352460778,0,0,7,1.649791891,0.847825318,0.352460778,0,0.087040619,0.51579626,0.008596604,0,0.00042983,0,0,0,0,0,0.017837954,0,0,0,0,0,0.000644745,0,0.004298302,0,0.012894907,0,0,0,6,1.373228469,0.766413401,0.602836879,0.009026435,0,0,0.017837954,0,0,0.017837954
391,SC6_18,SC6,SC,2009,Modern.R,38474,38473,u_rem,c_rem,u_rem.c_rem,0.033816425,0.06352657,0.251207729,0.082125604,0,0.145169082,0,0,0.000241546,0,0,0,0,0.019806763,0,0,0,0,0.043719807,0,0,0.015458937,0.025120773,0.024154589,0,0,0,0,0,0,0,0,0,0,0.004830918,0.000724638,0,0.004830918,0.014492754,0,0,0,0,0.000241546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270531401,0,0,13,1.841298612,0.717869383,0.270531401,0.033816425,0.06352657,0.251207729,0.145169082,0.082125604,0,0,0.000241546,0,0.06352657,0,0.0647343,0,0,0,0,0,0.005555556,0.004830918,0.014492754,0,0,0.000241546,0,0,9,1.549107251,0.705029093,0.348550725,0.227294686,0.06352657,0,0.064975845,0.000241546,0,0.024879227
392,SC6_21,SC6,SC,2009,Modern.R,38474,38473,u_rem,c_rem,u_rem.c_rem,0.005684755,0.068217054,0.413436693,0,0,0,0,0,0.005426357,0,0,0,0,0,0,0,0,0,0.016020672,0,0,0,0.031007752,0.242894057,0,0,0,0.00620155,0,0,0.000258398,0,0,0,0.016020672,0.018087855,0,0,0.020671835,0.015762274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140310078,0,0,10,1.332551914,0.578719943,0.140310078,0.005684755,0.068217054,0.413436693,0,0,0,0,0.005426357,0,0.016020672,0,0.273901809,0,0.00620155,0,0.000258398,0,0.034108527,0,0.020671835,0.015762274,0,0,0,0,8,1.009434356,0.485435313,0.487338501,0,0.016020672,0,0.279328165,0,0,0.077002584
393,SC6_33,SC6,SC,2009,Modern.R,38474,38473,u_rem,c_con,u_rem.c_con,0,0.05719688,0.4443394,0.004727015,0,0.00945403,0.014181045,0,0.004727015,0,0,0,0.000236351,0,0,0,0,0,0.005199716,0,0,0.000236351,0.009690381,0.037816119,0,0.01890806,0,0,0,0,0,0,0,0,0.023871425,0.000472701,0,0,0.000236351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00945403,0,0,0.359253132,0,0,14,2.115330908,0.801547918,0.359253132,0,0.05719688,0.4443394,0.00945403,0.004727015,0.014181045,0.01890806,0.004963366,0,0.005199716,0,0.04774285,0,0,0,0,0,0.024344127,0,0.000236351,0,0,0,0,0,9,1.781180966,0.810650393,0.50153628,0.028362089,0.005199716,0.01890806,0.052706216,0,0,0.024580477
394,SC7_2,SC7,SC,2009,Modern.R,38474,38473,u_con,c_rem,u_con.c_rem,0,0.09718547,0.115467885,0.014433486,0,0.009622324,0,0,0.004811162,0,0,0,0.000481116,0,0,0,0,0,0.005532836,0,0,0,0.029107529,0.028866971,0,0.139523695,0,0.010584556,0,0,0,0,0,0,0.029588646,0.014433486,0.004811162,0,0.004811162,0,0,0,0,0,0,0,0.187635314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27904739,0,0.024055809,14,1.800068278,0.682087599,0.303103199,0,0.09718547,0.115467885,0.009622324,0.014433486,0,0.139523695,0.005292278,0,0.005532836,0,0.057974501,0,0.010584556,0,0,0,0.048833293,0,0.004811162,0,0,0,0.187635314,0,10,1.623786505,0.705201519,0.212653356,0.024055809,0.005532836,0.139523695,0.063266779,0.187635314,0,0.064229011
395,SC7_3,SC7,SC,2009,Modern.R,38474,38473,u_con,c_con,u_con.c_con,0,0.153186559,0.203939745,0,0,0.004634994,0,0,0.042178447,0,0,0,0,0,0,0,0,0,0.00023175,0,0,0.013904983,0.111471611,0.032444959,0,0,0,0.023406721,0,0,0,0,0,0,0.014600232,0.000463499,0,0,0,0,0,0,0.033371958,0,0,0,0.148319815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203939745,0,0.013904983,11,1.791980752,0.747314018,0.217844728,0,0.153186559,0.203939745,0.004634994,0,0,0,0.042178447,0,0.00023175,0,0.157821553,0,0.023406721,0,0,0,0.015063731,0,0,0,0,0.033371958,0.148319815,0,8,1.495691465,0.719275553,0.357126304,0.004634994,0.00023175,0,0.2,0.181691773,0,0.038470452
