quad,site,real.date,comm.date,month,urch,chit,treat,BASP,CCAP,EALM,RFSP,OPCA,RBSP,AGFI,BFSP,DICL,Cris,HEPA,PHPA,BRUP,HBCO,SPS1,SPS3,SPS8,SPS9,SPS10,SPOT,MSP1,SYSP,SCUN,BRSH,EUBI,DELI,HYSP,EPSC,BAEL,MEFA.t,GERU,DOCO,DOFE,TUBE,PSOC,VECO,BACR,PSCH,TETR,CHHA,POMA,META,PYST,PEAN,CLHU,DICA,TCM3,DITR,EUPU,SYPA,APPO,APSO,TCM2,TCOT,BOVI,Chel,Core,CNFI,HAIG,Stye,ASPA,TSV1,TSV2,TSOT,INOT,OTHE,SHEL,FUZZ,RUBB,richness,diversity,evenness,DETRITUS,BASP,CCAP,EALM,RBSP,RFSP,KELP,HYSP,BRUP,HBCO,SPEN,SPUP,BREN,ZOAN,STCO,SOCO,ANEM,TUCL,TUSO,BARN,PSOL,BRAC,BIVA,ASSO,ASCO,ASUN,space,macroalgae,redalgae,sponge,hydroid,bryozoan,clonascid,cloninvert,solinvert,invert.tot,,
ON5_89,ON,26-Jul-08,39656,807,u_rem,c_con,u_rem.c_con,0.002167317,0.008669267,0.032509753,0.021673169,0,0.010836584,0,0,0,0,0,0,0,0.62852189,0.078023407,0,0,0,0,0,0,0,0.010836584,0,0,0,0.171218032,0,0.01094495,0,0,0,0,0.017555267,0.000325098,0,0,0,0,0,0,0.002384049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004334634,0,0,0,0,0,0,0,13,1.28832229,0.502279815,0,0.002167317,0.008669267,0.032509753,0.010836584,0.021673169,0,0.171218032,0,0.62852189,0.078023407,0,0.010836584,0,0.01094495,0,0,0,0.017880364,0,0,0,0,0.002384049,0,0.004334634,0.043346337,0.032509753,0.032509753,0.078023407,0.171218032,0.010836584,0.002384049,0,0.033159948,0.92414391,,
ON5_91,ON,26-Jul-08,39656,807,u_rem,c_rem,u_rem.c_rem,0.004378763,0.011056377,0.105199781,0.021893815,0,0.107279693,0,0,0,0,0,0,0,0.396278051,0.157744937,0.022003284,0,0,0,0,0,0,0.019813903,0.002189381,0,0,0.107279693,0,0.011275315,0,0,0,0,0.028790367,0.000437876,0.002189381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002189381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.869280139,0.690267905,0,0.004378763,0.011056377,0.105199781,0.107279693,0.021893815,0,0.107279693,0,0.396278051,0.179748221,0,0.022003284,0,0.011275315,0,0,0,0.031417625,0,0,0,0,0,0,0.002189381,0.120634921,0.129173508,0.129173508,0.179748221,0.107279693,0.022003284,0,0,0.044882321,0.750191571,,
PG1_7,PG,27-Jul-08,39656,807,u_con,c_rem,u_con.c_rem,0.006434316,0.066487936,0.010723861,0.034316354,0.08150134,0.036782842,0.330294906,0,0,0,0,0,0,0.023592493,0,0,0,0,0,0,0,0,0,0,0.08150134,0,0.244504021,0,0.004289544,0,0,0,0,0.000107239,0,0,0,0.002144772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000107239,0,0,0,0,0,0,0,0,0,0,0,0,0.077211796,0,13,1.780856923,0.694304906,0.077211796,0.006434316,0.066487936,0.010723861,0.036782842,0.115817694,0.330294906,0.244504021,0,0.023592493,0,0,0.08150134,0,0.004289544,0,0,0,0.000107239,0,0.002144772,0,0,0,0,0.000107239,0.083646113,0.482895442,0.152600536,0,0.244504021,0.08150134,0,0,0.006648794,0.356246649,,
PG1_8,PG,27-Jul-08,39656,807,u_con,c_con,u_con.c_con,0.002463054,0.371921182,0.02955665,0.014778325,0,0.009852217,0.221674877,0,0.014778325,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0.007389163,0,0.145320197,0,0.004926108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007389163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019704433,0,11,1.652707081,0.689232386,0.019704433,0.002463054,0.371921182,0.02955665,0.009852217,0.014778325,0.221674877,0.145320197,0.014778325,0.142857143,0,0,0.007389163,0,0.004926108,0,0,0,0,0,0,0,0,0,0.007389163,0,0.403940887,0.246305419,0.024630542,0,0.145320197,0.022167488,0.007389163,0,0.004926108,0.322660099,,
PG1_96,PG,27-Jul-08,39656,807,u_con,c_rem,u_con.c_rem,0,0.22147651,0.026845638,0.033557047,0,0.123042506,0.131991051,0.040268456,0.004474273,0,0,0,0,0.01,0,0,0,0.008948546,0,0,0,0,0,0.008948546,0.163310962,0,0,0,0.004474273,0,0,0,0,0.002237136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002237136,0,0,0,0,0,0,0,0,0,0,0,0,0.228187919,0,14,1.930126386,0.731369631,0.228187919,0,0.22147651,0.026845638,0.123042506,0.033557047,0.172259508,0,0.004474273,0.01,0.008948546,0,0.172259508,0,0.004474273,0,0,0,0.002237136,0,0,0,0,0,0,0.002237136,0.248322148,0.32885906,0.156599553,0.008948546,0,0.176733781,0,0,0.008948546,0.204630872,,
PG1_97,PG,27-Jul-08,39656,807,u_con,c_con,u_con.c_con,0,0.051696284,0.008616047,0.045341949,0,0.032310178,0,0.002154012,0,0,0,0,0,0.230479268,0,0,0,0,0,0,0,0,0,0.006462036,0.002154012,0,0.551427033,0,0.013031772,0,0,0,0,0,0,0,0,0,0,0,0,0.002154012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000215401,0,0,0,0,0,0.053850296,0,12,1.25779068,0.506172206,0.053850296,0,0.051696284,0.008616047,0.032310178,0.045341949,0.002154012,0.551427033,0,0.230479268,0,0,0.008616047,0,0.013031772,0,0,0,0,0,0,0,0,0.002154012,0,0.000215401,0.060312332,0.079806139,0.077652127,0,0.551427033,0.008616047,0.002154012,0,0.013247173,0.805923533,,
PG2_10,PG,27-Jul-08,39656,807,u_rem,c_rem,u_rem.c_rem,0,0.006472835,0.042444822,0.305602716,0,0.131578947,0,0.002228353,0.027589134,0,0,0,0,0.095500849,0,0,0,0,0,0,0,0,0,0,0.07438455,0,0.002122241,0,0.004244482,0,0,0,0,0,0,0,0,0,0.004244482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002122241,0,0,0,0,0,0,0,0,0,0.290747029,0,12,1.643439803,0.66136883,0.290747029,0,0.006472835,0.042444822,0.131578947,0.305602716,0.002228353,0.002122241,0.027589134,0.095500849,0,0,0.07438455,0,0.004244482,0,0,0,0,0,0,0.004244482,0,0,0,0.002122241,0.048917657,0.439410017,0.437181664,0,0.002122241,0.101973684,0,0,0.010611205,0.21020798,,
PG2_27,PG,27-Jul-08,39656,807,u_rem,c_con,u_rem.c_con,0,0.026653395,0.0398142,0.079628401,0,0.066357001,0,0,0.011170095,0,0,0,0,0.303030303,0,0,0.0044238,0,0.0176952,0,0,0,0,0,0.205706702,0.0022119,0,0,0,0,0,0,0,0,0,0,0,0,0.0044238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238885202,0,11,1.667094198,0.69523228,0.238885202,0,0.026653395,0.0398142,0.066357001,0.079628401,0,0,0.011170095,0.303030303,0.022119,0,0.207918602,0,0,0,0,0,0,0,0,0.0044238,0,0,0,0,0.066467596,0.145985401,0.145985401,0.022119,0,0.219088697,0,0,0.0044238,0.5486618,,
PG2_98,PG,27-Jul-08,39656,807,u_rem,c_rem,u_rem.c_rem,0,0.020174849,0.170365389,0.367630576,0,0.096390944,0.029141448,0.029141448,0,0,0,0,0,0.035866398,0,0,0,0,0,0,0,0,0,0,0.094149294,0,0,0,0.000112082,0,0,0.002353732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15019054,0,10,1.649948421,0.716563494,0.15019054,0,0.020174849,0.170365389,0.096390944,0.367630576,0.058282896,0,0,0.035866398,0,0,0.094149294,0,0.000112082,0,0,0.002353732,0,0,0,0,0,0,0,0,0.190540238,0.522304416,0.46402152,0,0,0.094149294,0,0.002353732,0.000112082,0.132481506,,
PG2_99,PG,27-Jul-08,39656,807,u_rem,c_con,u_rem.c_con,0.008770007,0.057005043,0.046042535,0.072352554,0,0.168822627,0,0,0.048454286,0,0,0,0,0.094277571,0,0,0.008770007,0,0,0,0,0,0,0,0.203902653,0,0,0,0.015347512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002192502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271870204,0,10,1.909662389,0.829355838,0.271870204,0.008770007,0.057005043,0.046042535,0.168822627,0.072352554,0,0,0.048454286,0.094277571,0.008770007,0,0.203902653,0,0.015347512,0,0,0,0,0,0,0,0,0,0.002192502,0,0.111817584,0.241175181,0.241175181,0.008770007,0,0.252356939,0.002192502,0,0.015347512,0.37294453,,
PG3_0,PG,27-Jul-08,39656,807,u_con,c_con,u_con.c_con,0.002135155,0.260702466,0,0.294651436,0,0.392868581,0,0,0,0,0,0,0,0.008540621,0,0,0,0,0,0.002135155,0,0,0,0,0.012810932,0,0.002135155,0,0.010782534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010889292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.299761177,0.591546804,0,0.002135155,0.260702466,0,0.392868581,0.294651436,0,0.002135155,0,0.008540621,0.002135155,0,0.012810932,0,0.010782534,0,0,0,0,0,0,0,0,0,0.010889292,0,0.262837621,0.687520017,0.687520017,0.002135155,0.002135155,0.012810932,0.010889292,0,0.010782534,0.047293691,,
PG3_11,PG,27-Jul-08,39656,807,u_con,c_rem,u_con.c_rem,0.002205801,0.081835227,0.419102239,0.174258299,0,0.158817691,0,0.002205801,0,0,0,0,0,0.072791441,0,0,0,0.00022058,0,0,0,0,0.002205801,0.002205801,0.002205801,0,0.002205801,0,0.004411603,0,0,0.002205801,0,0.00011029,0,0,0,0,0,0,0,0,0,0,0,0.002426381,0.013234808,0,0,0,0,0.002205801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05293923,0,17,1.585034025,0.559447466,0.05293923,0.002205801,0.081835227,0.419102239,0.158817691,0.174258299,0.002205801,0.002205801,0,0.072791441,0.00022058,0,0.006617404,0,0.004411603,0,0,0.002205801,0.00011029,0,0,0,0,0,0.01786699,0,0.503143267,0.335281791,0.33307599,0.00022058,0.002205801,0.006617404,0.01786699,0.002205801,0.004521893,0.106429911,,
PG3_15,PG,27-Jul-08,39656,807,u_con,c_con,u_con.c_con,0.004345937,0.034876141,0.015210778,0.262929161,0,0.495436767,0,0.008691873,0,0,0,0,0,0.026075619,0,0,0,0,0,0,0,0,0.006518905,0,0.043459365,0,0,0,0,0,0,0,0,0.000217297,0,0,0,0,0,0,0,0,0,0,0,0,0.01303781,0,0,0,0,0,0,0,0,0,0,0.002172968,0,0,0,0,0,0,0,0,0,0.078226858,0,11,1.287669,0.536999683,0.078226858,0.004345937,0.034876141,0.015210778,0.495436767,0.262929161,0.008691873,0,0,0.026075619,0,0,0.04997827,0,0,0,0,0,0.000217297,0,0,0,0,0,0.01303781,0.002172968,0.054432855,0.767057801,0.758365928,0,0,0.04997827,0.01303781,0,0.002390265,0.091481964,,
PG3_95,PG,27-Jul-08,39656,807,u_con,c_rem,u_con.c_rem,0,0.038672253,0.034375336,0.049414545,0,0.244924267,0,0,0,0,0.002148458,0,0,0.195509722,0.008593834,0,0,0,0,0,0.026533462,0,0,0.008593834,0.109571383,0,0.07089913,0,0.008593834,0,0,0,0,0.000107423,0,0,0,0,0,0,0,0,0,0,0,0.002148458,0.017295091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178322054,0,15,2.000899429,0.738870878,0.178322054,0,0.038672253,0.034375336,0.244924267,0.049414545,0,0.07089913,0.002148458,0.195509722,0.035127296,0,0.118165216,0,0.008593834,0,0,0,0.000107423,0,0,0,0,0,0.019443549,0,0.073047588,0.294338812,0.294338812,0.035127296,0.07089913,0.120313675,0.019443549,0,0.008701257,0.449994629,,
PG4_28,PG,27-Jul-08,39656,807,u_rem,c_con,u_rem.c_con,0,0.239352341,0.140795495,0.126715945,0,0.021119324,0,0.082130705,0,0,0,0,0,0.011732958,0,0,0,0,0,0,0,0,0.007157104,0,0.002346592,0,0.025812507,0,0,0,0,0,0,0.00011733,0,0,0,0,0,0,0,0.288630764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054088936,0,11,1.765497369,0.73626959,0.054088936,0,0.239352341,0.140795495,0.021119324,0.126715945,0.082130705,0.025812507,0,0.011732958,0,0,0.009503696,0,0,0,0,0,0.00011733,0,0,0,0,0.288630764,0,0,0.380147835,0.229965974,0.147835269,0,0.025812507,0.009503696,0.288630764,0,0.00011733,0.335797254,,
PG4_5,PG,27-Jul-08,39656,807,u_rem,c_rem,u_rem.c_rem,0.004333225,0.06239844,0.784313725,0,0,0,0,0,0,0,0,0,0,0.015166288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118080381,0,0,0,0.002274943,0,0,0,0,0,0,0,0,0.002166613,0,0,0,0,0,0,0,0,0,0,0,0,0.011266385,0,6,0.702055776,0.391824789,0.011266385,0.004333225,0.06239844,0.784313725,0,0,0,0,0,0.015166288,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118080381,0.002274943,0.002166613,0.851045391,0,0,0,0,0,0.120355324,0,0.002166613,0.137688224,,
PG4_65,PG,27-Jul-08,39656,807,u_rem,c_con,u_rem.c_con,0.000107619,0.097072751,0.055962118,0.142057684,0,0.038743005,0,0.047352561,0,0,0,0,0,0.027981059,0,0.006457167,0,0,0,0,0,0,0.008609557,0,0,0,0.006457167,0,0.015174344,0,0,0,0,0,0.000107619,0,0,0,0,0,0,0.525182953,0,0,0,0.002690486,0.002367628,0,0,0,0,0,0,0,0,0,0,0.002152389,0,0,0,0,0,0,0,0,0,0.021523892,0,15,1.600924888,0.59117253,0.021523892,0.000107619,0.097072751,0.055962118,0.038743005,0.142057684,0.047352561,0.006457167,0,0.027981059,0.006457167,0,0.008609557,0,0.015174344,0,0,0,0.000107619,0,0,0,0,0.525182953,0.005058115,0.002152389,0.153142488,0.22815325,0.180800689,0.006457167,0.006457167,0.008609557,0.530241068,0,0.017434352,0.59718037,,
PG4_94,PG,27-Jul-08,39656,807,u_rem,c_rem,u_rem.c_rem,0,0.148661517,0.203153105,0.082530949,0,0.122844143,0,0.148132473,0,0,0,0,0,0.014813247,0,0,0,0,0,0,0,0,0,0,0,0,0.02327796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197227807,0,0,0,0.002221987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057136811,0,9,1.889669908,0.860025838,0.057136811,0,0.148661517,0.203153105,0.122844143,0.082530949,0.148132473,0.02327796,0,0.014813247,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197227807,0.002221987,0,0.351814623,0.353507565,0.205375093,0,0.02327796,0,0.199449794,0,0,0.237541001,,
PG5_2,PG,27-Jul-08,39656,807,u_rem,c_con,u_rem.c_con,0.004459309,0.100334448,0.093645485,0.073578595,0,0.113712375,0,0,0,0,0,0,0,0.365663322,0,0,0,0,0,0,0,0,0.098327759,0,0.017837235,0,0.051282051,0,0.011371237,0,0,0,0,0.002229654,0,0,0,0,0.002229654,0,0,0.040468227,0,0,0,0.004570792,0.004459309,0,0,0,0,0,0,0,0.002229654,0,0,0,0,0,0,0,0,0,0,0,0,0.013377926,0,15,2.000307097,0.738652148,0.013377926,0.004459309,0.100334448,0.093645485,0.113712375,0.073578595,0,0.051282051,0,0.365663322,0,0,0.116164994,0,0.011371237,0,0,0,0.002229654,0,0,0.002229654,0,0.040468227,0.0090301,0.002229654,0.198439242,0.18729097,0.18729097,0,0.051282051,0.116164994,0.049498328,0,0.018060201,0.600668896,,
PG5_3,PG,27-Jul-08,39656,807,u_rem,c_con,u_rem.c_con,0.006204231,0.150732303,0.130187144,0.05899105,0,0.089503662,0,0,0,0,0,0,0,0.006102522,0,0.008136697,0,0,0,0,0,0,0.022579333,0,0.000101709,0.002034174,0.063161107,0,0.024511798,0,0,0,0,0,0,0,0,0,0.002034174,0,0,0.42534581,0,0,0,0.002135883,0.002135883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006102522,0,15,1.780551145,0.657503005,0.006102522,0.006204231,0.150732303,0.130187144,0.089503662,0.05899105,0,0.063161107,0,0.006102522,0.008136697,0,0.024715216,0,0.024511798,0,0,0,0,0,0,0.002034174,0,0.42534581,0.004271766,0,0.287123678,0.148494711,0.148494711,0.008136697,0.063161107,0.024715216,0.429617575,0,0.026545972,0.558279089,,
PG5_92,PG,27-Jul-08,39656,807,u_rem,c_rem,u_rem.c_rem,0.044294453,0.609576039,0.269985235,0.004218519,0,0.021092596,0,0,0,0,0,0,0,0.021092596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027631301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002305476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00210926,0,7,0.953190083,0.489842804,0.00210926,0.044294453,0.609576039,0.269985235,0.021092596,0.004218519,0,0,0,0.021092596,0,0,0,0,0,0,0,0.027631301,0,0,0,0,0,0,0.002305476,0,0.923855727,0.025311116,0.025311116,0,0,0,0.002305476,0.027631301,0,0.051029373,,
PG5_93,PG,27-Jul-08,39656,807,u_rem,c_rem,u_rem.c_rem,0.008127603,0.093569034,0.060957025,0.052829422,0,0.054861323,0,0,0,0,0,0,0,0.069084629,0,0,0,0,0,0,0,0,0.020319008,0,0,0,0.150360662,0,0.006095703,0,0,0,0,0,0,0,0,0,0,0,0,0.471400996,0,0,0,0.00020319,0.004063802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008127603,0,11,1.676330831,0.699084255,0.008127603,0.008127603,0.093569034,0.060957025,0.054861323,0.052829422,0,0.150360662,0,0.069084629,0,0,0.020319008,0,0.006095703,0,0,0,0,0,0,0,0,0.471400996,0.004266992,0,0.162653663,0.107690745,0.107690745,0,0.150360662,0.020319008,0.475667987,0,0.006095703,0.721527989,,
PG6_B,PG,27-Jul-08,39656,807,u_con,c_rem,u_con.c_rem,0.004354927,0.220032662,0.169842134,0.015242243,0,0.124115406,0,0,0,0,0,0,0,0.241698421,0,0,0,0,0,0,0,0,0.082743604,0,0.102449646,0,0,0,0.008818726,0,0,0,0,0,0.000108873,0,0,0.002177463,0,0,0,0,0,0,0,0,0.002286336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026129559,0,11,1.835731113,0.765559336,0.026129559,0.004354927,0.220032662,0.169842134,0.124115406,0.015242243,0,0,0,0.241698421,0,0,0.18519325,0,0.008818726,0,0,0,0.000108873,0,0.002177463,0,0,0,0.002286336,0,0.394229722,0.139357648,0.139357648,0,0,0.18519325,0.002286336,0,0.011105063,0.44028307,,
PG6_D,PG,27-Jul-08,39656,807,u_con,c_con,u_con.c_con,0.035149385,0.105557996,0.116542179,0.024165202,0,0.136203866,0,0,0,0,0,0,0,0.090070299,0,0.010984183,0,0,0,0,0,0,0.0396529,0.06370826,0.316344464,0,0.002196837,0,0.015377856,0,0,0,0,0.008897188,0,0,0,0,0,0,0,0,0,0,0,0,0.002196837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032952548,0,13,1.985824522,0.774215879,0.032952548,0.035149385,0.105557996,0.116542179,0.136203866,0.024165202,0,0.002196837,0,0.090070299,0.010984183,0,0.419705624,0,0.015377856,0,0,0,0.008897188,0,0,0,0,0,0.002196837,0,0.257249561,0.160369069,0.160369069,0.010984183,0.002196837,0.419705624,0.002196837,0,0.024275044,0.549428822,,
PG6_E,PG,27-Jul-08,39656,807,u_con,c_rem,u_con.c_rem,0.02566296,0.128421728,0.408575706,0.01497006,0,0.01710864,0,0,0,0,0,0,0,0.01924722,0,0.000106929,0,0,0,0,0,0,0.03421728,0.00213858,0.307955518,0,0,0,0.004384089,0,0,0,0,0.008768178,0.000213858,0,0.000106929,0,0,0,0.00213858,0.000106929,0,0,0,0.00427716,0.00427716,0,0,0,0,0,0,0,0,0,0,0.00213858,0,0,0,0,0,0,0,0,0,0.01497006,0,18,1.493181135,0.516605219,0.01497006,0.02566296,0.128421728,0.408575706,0.01710864,0.01497006,0,0,0,0.01924722,0.000106929,0,0.344311377,0,0.004384089,0,0,0,0.008982036,0.000106929,0,0,0.00213858,0.000106929,0.00855432,0.00213858,0.562660393,0.0320787,0.0320787,0.000106929,0,0.344311377,0.008661249,0,0.017750214,0.390076989,,
PG6_F,PG,27-Jul-08,39656,807,u_con,c_con,u_con.c_con,0.039007476,0.049951241,0.143027414,0,0,0.015169574,0,0,0,0,0,0,0,0.084516199,0,0,0,0,0,0,0,0,0.069346625,0.075847871,0.478925127,0,0,0,0.006501246,0,0,0,0,0.008776682,0.000758479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004334164,0,0,0,0,0,0,0,0,0,0.023837902,0,11,1.574947418,0.656804088,0.023837902,0.039007476,0.049951241,0.143027414,0.015169574,0,0,0,0,0.084516199,0,0,0.624119623,0,0.006501246,0,0,0,0.009535161,0,0,0,0,0,0,0.004334164,0.231986131,0.015169574,0.015169574,0,0,0.624119623,0,0,0.020370571,0.729006393,,
SC1_54,SC,30-Jul-08,39656,807,u_rem,c_rem,u_rem.c_rem,0,0.090566038,0.012938005,0.038814016,0,0.11245283,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.002156334,0,0,0,0,0.028140162,0,0,0.009056604,0,0,0,0,0,0,0,0,0,0.131859838,0.390404313,0,0,0.125175202,0.002264151,0,0,0,0,0,0,0,0.002156334,0,0.006469003,0,0,0,0,0.002156334,0,0,0,0,0,0.045283019,0,15,1.869920411,0.690504338,0.045283019,0,0.090566038,0.012938005,0.11245283,0.038814016,0,0,0,0.02,0,0,0.002156334,0,0.028140162,0,0,0.009056604,0,0,0,0,0,0.522264151,0.127439353,0.010781671,0.103504043,0.151266846,0.151266846,0,0,0.002156334,0.649703504,0.009056604,0.038921833,0.719838275,,
SC1_62,SC,30-Jul-08,39656,807,u_rem,c_con,u_rem.c_con,0,0.159833884,0.004365882,0.144819508,0,0.091790012,0.006389096,0.019167288,0.002129699,0,0,0,0,0.034075178,0,0,0,0,0,0,0,0,0,0,0,0.002129699,0.004259397,0,0.006495581,0,0,0.013097647,0,0.002129699,0.000106485,0,0,0,0,0,0,0.051325737,0.39399425,0.012778192,0,0.014907891,0,0,0,0,0,0,0,0,0.002129699,0,0,0,0,0,0,0,0,0,0,0,0,0.03194548,0,19,1.873353682,0.636234507,0.03194548,0,0.159833884,0.004365882,0.091790012,0.144819508,0.025556384,0.004259397,0.002129699,0.034075178,0,0,0.002129699,0,0.006495581,0,0,0.013097647,0.002236184,0,0,0,0,0.458098179,0.014907891,0.002129699,0.164199766,0.262165904,0.23660952,0,0.004259397,0.004259397,0.47300607,0.013097647,0.010861463,0.539559152,,
SC1_63,SC,30-Jul-08,39656,807,u_rem,c_rem,u_rem.c_rem,0,0.077628032,0.036657682,0.114285714,0,0.099191375,0,0.006469003,0.004528302,0,0,0,0,0.012938005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008733154,0,0,0.000539084,0,0,0,0,0,0,0,0,0,0.073530997,0.177142857,0,0.006469003,0.239460916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135849057,0,13,1.978940806,0.771532116,0.135849057,0,0.077628032,0.036657682,0.099191375,0.114285714,0.006469003,0,0.004528302,0.012938005,0,0,0,0,0.008733154,0,0,0.000539084,0,0,0,0,0,0.257142857,0.239460916,0,0.114285714,0.219946092,0.213477089,0,0,0.004528302,0.496603774,0.000539084,0.008733154,0.523342318,,
SC1_64,SC,30-Jul-08,39656,807,u_rem,c_con,u_rem.c_con,0,0.070278503,0.00435161,0.20670148,0,0.145887728,0,0,0.006636205,0,0,0,0,0.124020888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130657093,0,0,0,0,0,0,0,0,0,0.00435161,0,0,0.019691036,0,0,0,0,0,0,0,0,0,0,0.002175805,0,0,0,0,0,0,0,0,0,0,0.285139252,0,10,1.747913518,0.759109196,0.285139252,0,0.070278503,0.00435161,0.145887728,0.20670148,0,0,0.006636205,0.124020888,0,0,0,0,0,0,0,0.130657093,0,0,0,0,0,0.00435161,0.019691036,0.002175805,0.074630113,0.352589208,0.352589208,0,0,0.006636205,0.024042646,0.130657093,0.002175805,0.287532637,,
SC4_36,SC,30-Jul-08,39656,807,u_con,c_con,u_con.c_con,0,0.011049724,0.00441989,0.002209945,0,0.024309392,0,0,0,0,0,0,0,0.114917127,0,0,0,0,0,0.01558011,0,0.103867403,0.002209945,0,0,0,0.167955801,0.002209945,0.011049724,0,0,0,0,0.006629834,0.000110497,0,0,0,0,0,0,0.14839779,0.121878453,0.066298343,0,0.139337017,0.017679558,0,0,0,0,0,0,0,0.008839779,0,0,0,0,0,0,0,0,0,0,0,0,0.030939227,0,19,2.284703271,0.7759384,0.030939227,0,0.011049724,0.00441989,0.024309392,0.002209945,0,0.167955801,0,0.114917127,0.01558011,0.103867403,0.002209945,0.002209945,0.011049724,0,0,0,0.006740331,0,0,0,0,0.336574586,0.157016575,0.008839779,0.015469613,0.026519337,0.026519337,0.119447514,0.167955801,0.002209945,0.49359116,0.002209945,0.026629834,0.926961326,,
SC4_45,SC,30-Jul-08,39656,807,u_con,c_rem,u_con.c_rem,0,0.012354651,0.080062984,0.012112403,0,0.002543605,0,0,0,0,0,0,0,0.135658915,0,0.048812984,0,0,0,0.019379845,0,0.002422481,0.002422481,0.007267442,0,0,0.024224806,0.060804264,0.007267442,0,0,0,0,0.004844961,0,0,0,0,0,0,0,0.354045543,0.157582364,0,0,0.036579457,0.014656008,0,0,0,0,0,0,0,0.009689922,0,0,0,0,0,0,0,0,0,0,0,0,0.004844961,0,19,2.101539732,0.7137318,0.004844961,0,0.012354651,0.080062984,0.002543605,0.012112403,0,0.024224806,0,0.135658915,0.068192829,0.002422481,0.009689922,0.060804264,0.007267442,0,0,0,0.004844961,0,0,0,0,0.511627907,0.051235465,0.009689922,0.092417636,0.014656008,0.014656008,0.07061531,0.024224806,0.009689922,0.562863372,0.060804264,0.021802326,0.885658915,,
SC4_51,SC,30-Jul-08,39656,807,u_con,c_rem,u_con.c_rem,0.004828497,0.024095234,0.106399392,0,0,0,0,0,0,0,0,0,0,0.083470938,0,0,0.025578275,0.004828497,0.002414249,0.017120473,0,0.01366465,0,0.004718131,0,0,0.210370721,0.097218326,0,0,0,0,0,0.032537172,0,0,0,0,0,0,0,0.214730124,0.063869633,0,0,0.068971632,0.010477836,0,0,0,0,0,0,0,0.004607764,0,0,0,0,0,0,0,0,0,0,0,0,0.01009846,0,17,2.271188147,0.801629765,0.01009846,0.004828497,0.024095234,0.106399392,0,0,0,0.210370721,0,0.083470938,0.049941493,0.01366465,0.004718131,0.097218326,0,0,0,0,0.032537172,0,0,0,0,0.278599757,0.079449468,0.004607764,0.135323123,0,0,0.063606142,0.210370721,0.004718131,0.358049225,0.097218326,0.037144936,0.854578417,,
