"","quadrat","transect","site","year","era","real.date","comm.date","urch","chit","treat","removals","bare_rock","encrusting_coralline_algae","encrusting_non_calcified_algae","red_foliose_algae","Opuntiella_californica","red_filamentous_algae","Agarum_fimbriatum","brown_foliose_algae","Diapoeroecia_californica","Crisia_spp","Heteropora_pacifica","Phidolopora_pacifica","bryozoan_erect","Haliclona_spp1","Antho_lambei","Haliclona_spp2","sponge_other","Sycon_spp","Schizoporella_japonica","bryozoan_encrusting","Eurystomella_bilabiata","Dendrobeania_lichenoides","hydroid_other","Epizoanthus_scotinus","Balanophyllia_elegans","Metridium_spp","Gersemia_rubiformis","Dodecaceria_concharum","Dodecaceria_fewkesii","tube_calcareous","Pseudochitinopoma_occidentalis","Vermetus_compactus","Balanus_crenatus","Psolus_chitinoides","Terebratalia_transversa","Chlamys_hastata","Pododesmus_macrochisma","Metandrocarpa_taylori","Pycnoclavella_stanleyi","Perophora_annectans","Clavelina_huntsmani","Didemnum_carnulentum","Distaplia_occidentalis","Aplidium_solidum","tunicate_clonal_other","Boltenia_villosa","Chelyosoma_spp","Corella_spp","Cnemidocarpa_finmarkiensis","Halocynthia_igaboja","Styela_spp","Ascida_paratropa","tunicate_solitary_other","invert_other","other","hydro_bryo_complex","fuzz","shell_debris","rubble"
"271","SC6_18","SC6","SC",2010,"Modern.R","8/30/10","8/30/10","u_rem","c_rem","u_rem.c_rem","no",0.004910385,0.054996317,0.251166217,0,0,0.10802848,0,0,0.005155905,0,0,0.004910385,0,0,0,0,0.029462313,0,0.07439234,0.06432605,0.274981586,0,0,0,0.000245519,0,0,0,0,0.000982077,0.012275964,0.004910385,0,0.004910385,0.000245519,0,0,0,0,0,0,0,0,0,0,0,0.000491039,0,0,0,0,0,0,0.004910385,0,0,0.098698748,0,0
"272","SC6_21","SC6","SC",2010,"Modern.R","8/30/10","8/30/10","u_rem","c_rem","u_rem.c_rem","no",0.021155067,0.056695579,0.287708906,0,0,0.008462027,0,0,0.063676751,0,0,0,0.004231013,0,0,0,0.008462027,0,0.050983711,0.043579437,0.26655384,0,0,0,0.013539243,0,0,0,0,0.016924053,0.018404908,0,0,0.029617093,0.016924053,0,0.016924053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01269304,0.059234187,0.004231013,0
"273","SC6_33","SC6","SC",2010,"Modern.R","8/30/10","8/30/10","u_rem","c_con","u_rem.c_con","no",0,0.075061125,0.112469438,0,0,0.049144254,0.234718826,0,0.015158924,0,0,0,0.004889976,0,0,0,0,0,0.005134474,0.015403423,0.025183374,0,0.005134474,0,0,0,0,0,0,0.000977995,0.000244499,0.004889976,0,0.000977995,0.015403423,0,0,0,0,0,0,0.004889976,0,0,0,0,0,0,0,0,0,0,0,0.019559902,0,0,0.410757946,0,0
"274","SC7_2","SC7","SC",2010,"Modern.R","8/30/10","8/30/10","u_con","c_rem","u_con.c_rem","no",0,0.11997242,0.032406343,0,0,0.004596644,0,0,0.013789933,0,0,0,0,0,0,0,0.004596644,0,0.004826477,0.091932889,0.055159733,0,0,0,0.01447943,0.000459664,0,0,0,0.0413698,0.004826477,0,0,0.004596644,0.009193289,0,0,0,0,0,0,0.271202023,0,0,0,0,0,0,0,0,0,0,0,0.004826477,0,0,0.321765111,0,0
"275","SC7_3","SC7","SC",2010,"Modern.R","8/30/10","8/30/10","u_con","c_con","u_con.c_con","no",0.004604052,0.147559853,0.193830571,0,0,0,0,0,0.046270718,0,0,0,0.000230203,0,0,0,0,0,0.013812155,0.064686924,0.096685083,0,0,0,0.01427256,0.000230203,0,0,0,0.019106814,0.001151013,0,0,0,0,0,0,0.07941989,0,0,0,0.193830571,0,0,0,0,0,0,0,0,0,0,0,0.009208103,0,0,0.115101289,0,0
"276","SC7_4","SC7","SC",2010,"Modern.R","8/30/10","8/30/10","u_con","c_rem","u_con.c_rem","no",0,0.270846138,0.045277607,0,0,0.020692481,0,0,0.029502151,0,0,0,0,0,0,0.008195042,0,0,0,0.025609506,0.004097521,0,0,0,0.009014546,0,0,0,0,0.016390084,0.000204876,0,0,0,0.004302397,0,0,0,0,0,0,0.254251178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311411596,0,0.000204876
"277","SC7_5","SC7","SC",2010,"Modern.R","8/30/10","8/30/10","u_con","c_con","u_con.c_con","no",0.004815409,0.165558358,0.023159826,0,0,0,0,0,0.12864022,0,0,0.005044715,0,0,0,0,0.004586104,0,0.013758312,0.096537491,0.013758312,0,0,0,0.000687916,0.000229305,0,0,0,0.03301995,0.009860124,0,0,0,0.009172208,0,0,0,0,0,0,0.059848659,0.004586104,0,0,0,0,0,0.000229305,0,0,0,0,0.004586104,0,0,0.421921578,0,0
"278","SC8_37","SC8","SC",2010,"Modern.R","8/30/10","8/30/10","u_rem","c_con","u_rem.c_con","no",0.009385265,0.032848428,0.023463163,0,0,0.004692633,0,0,0,0,0,0,0,0,0,0,0.004692633,0,0,0.028390427,0,0,0,0,0,0.563115908,0,0.014077898,0,0.004692633,0,0.004692633,0,0,0.004692633,0,0,0,0,0,0,0.154856875,0,0,0,0,0,0,0,0,0,0,0,0.000234632,0,0,0.150164242,0,0
"279","SC8_38","SC8","SC",2010,"Modern.R","8/30/10","8/30/10","u_rem","c_rem","u_rem.c_rem","no",0.016003201,0.048809762,0.180236047,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040008,0.020004001,0,0.032206441,0,0,0,0,0.032406481,0.01240248,0,0,0,0.00820164,0.00480096,0.00020004,0,0.016003201,0.0120024,0,0,0.416083217,0,0,0,0.120024005,0,0,0.024404881,0,0,0,0.0040008,0,0,0,0,0,0,0,0.048209642,0,0
"280","SC8_39","SC8","SC",2010,"Modern.R","8/30/10","8/30/10","u_rem","c_con","u_rem.c_con","no",0.017271157,0.276554404,0.069084629,0,0,0.017487047,0,0,0,0,0,0,0,0,0,0,0.004317789,0,0,0.026122625,0.000215889,0,0,0,0,0.203367876,0,0.008635579,0,0.000215889,0.000431779,0,0,0,0.000215889,0,0,0,0,0,0,0.034758204,0.004317789,0,0,0,0,0.043177893,0,0,0,0,0,0.017487047,0,0,0.211571675,0.064766839,0
"281","SC8_40","SC8","SC",2010,"Modern.R","8/30/10","8/30/10","u_rem","c_rem","u_rem.c_rem","no",0.063658537,0.019756098,0.195365854,0,0,0.000243902,0,0,0,0,0,0,0,0,0.092682927,0.009756098,0.034390244,0,0,0.088292683,0,0,0,0,0,0.039268293,0.029756098,0,0,0.039268293,0.010731707,0,0,0.019512195,0.029268293,0,0,0.01,0,0,0,0.024390244,0,0,0,0.000243902,0,0.004878049,0,0,0,0,0,0.039512195,0,0,0.248780488,0.000243902,0
"282","SC1_54","SC1","SC",2010,"Modern.R","12/3/10","12/4/10","u_rem","c_rem","u_rem.c_rem","no",0,0.214948822,0.157105451,0,0,0.019519162,0,0,0.004760771,0,0,0,0.00999762,0,0,0,0,0,0,0.038324209,0,0,0,0,0.043799095,0,0,0.009759581,0,0.009521542,0.000238039,0,0.000238039,0,0.009521542,0,0,0.086646037,0.095691502,0,0,0.209473935,0,0,0,0,0.004760771,0,0,0,0,0,0,0,0,0,0.080933111,0.004760771,0
"283","SC1_62","SC1","SC",2010,"Modern.R","12/3/10","12/4/10","u_rem","c_con","u_rem.c_con","no",0,0.183845973,0.108241371,0,0,0.089457619,0,0,0.004695938,0,0,0,0.004930735,0,0,0,0.004695938,0,0,0,0,0,0.028175628,0,0.014322611,0.004695938,0,0.02347969,0,0.009391876,0.004930735,0,0,0,0.00986147,0,0,0.131486264,0.071378258,0,0,0.150974407,0.000234797,0,0,0.004695938,0,0,0,0,0,0,0,0,0,0,0.136416999,0.014087814,0
"284","SC1_63","SC1","SC",2010,"Modern.R","12/3/10","12/4/10","u_rem","c_rem","u_rem.c_rem","no",0,0.095087877,0.194006309,0,0,0.013970257,0.004731861,0,0.009238396,0,0,0,0,0,0,0,0,0,0,0.004506534,0,0,0.013519603,0,0.02748986,0,0,0.01374493,0,0,0.000225327,0,0,0,0.009238396,0.004506534,0,0.113564669,0.11762055,0,0,0.261379,0,0,0,0,0.004506534,0,0,0,0,0,0,0,0,0,0.112663362,0,0
"285","SC1_64","SC1","SC",2010,"Modern.R","12/3/10","12/4/10","u_rem","c_con","u_rem.c_con","no",0,0.292770829,0.063811745,0,0,0.018231927,0,0,0.021623914,0,0,0,0,0,0,0.004239983,0.004239983,0,0.000211999,0.01738393,0,0,0,0,0.008479966,0,0,0.085223659,0,0.004239983,0,0,0,0,0.008479966,0,0,0,0,0,0,0.13991944,0,0,0,0.000211999,0,0,0,0,0,0,0,0,0,0,0.313758745,0.017171931,0
"286","SC4_36","SC4","SC",2010,"Modern.R","12/3/10","12/4/10","u_con","c_con","u_con.c_con","no",0.004842615,0.069491525,0.063196126,0,0,0,0.004842615,0,0,0,0,0,0.00968523,0.024213075,0,0,0.000242131,0,0.004842615,0.005569007,0,0,0,0,0.015012107,0,0,0,0,0.019612591,0.000484262,0,0,0.004842615,0.010169492,0,0,0.136077482,0.020338983,0,0,0.107263923,0.004842615,0,0,0.000242131,0.004842615,0,0,0,0,0,0,0.004842615,0,0,0.484261501,0.000242131,0
"287","SC4_45","SC4","SC",2010,"Modern.R","12/3/10","12/4/10","u_con","c_rem","u_con.c_rem","no",0,0.043386984,0.135526009,0,0,0,0,0,0,0,0,0,0,0.013995801,0,0,0.093538605,0,0.041987404,0.069979006,0,0,0,0.033123396,0.009330534,0,0,0,0,0.023559599,0.000466527,0.004665267,0,0,0.004665267,0,0,0.1126662,0.010496851,0,0,0.108234196,0,0,0,0.018894332,0,0,0,0,0,0,0,0,0,0,0.270585491,0.00489853,0
"288","SC4_51","SC4","SC",2010,"Modern.R","12/3/10","12/4/10","u_con","c_rem","u_con.c_rem","no",0,0.029446408,0.183981154,0,0,0,0,0,0,0,0,0,0.047349823,0.075618375,0,0,0,0,0.004711425,0.103886926,0,0,0,0,0,0,0,0,0,0.02426384,0.000706714,0,0.000471143,0,0.000235571,0,0,0.282685512,0.009658422,0,0,0.094935218,0,0,0,0.028504122,0,0,0.00942285,0,0,0,0,0,0,0,0.103651355,0.000471143,0
"289","SC4_52","SC4","SC",2010,"Modern.R","12/3/10","12/4/10","u_con","c_con","u_con.c_con","no",0,0.037828947,0.211701128,0,0,0,0,0,0,0,0,0,0.000234962,0,0,0.004934211,0.061325188,0,0.004699248,0.014332707,0,0,0.023496241,0.046992481,0,0,0,0,0,0.046992481,0.005169173,0.004699248,0.014332707,0.004699248,0.000234962,0,0,0.150845865,0.000469925,0,0,0.155075188,0.000234962,0,0,0.014332707,0.009398496,0.023496241,0,0,0,0,0,0,0,0,0.164473684,0,0
"290","SC5_34","SC5","SC",2010,"Modern.R","12/3/10","12/4/10","u_con","c_con","u_con.c_con","no",0,0.070908664,0.277060343,0,0.000234797,0.028175628,0.018783752,0,0,0,0,0,0,0.056351256,0,0,0.004695938,0.037567504,0,0.052124912,0,0,0.014087814,0,0.024418878,0,0,0,0,0,0.006574313,0,0,0,0.024888471,0,0,0.126790326,0.026062456,0,0,0.024184081,0,0,0,0.004695938,0,0.004695938,0,0,0,0,0.004695938,0,0,0,0.192533459,0.000469594,0
"291","SC5_47","SC5","SC",2010,"Modern.R","12/3/10","12/4/10","u_con","c_rem","u_con.c_rem","no",0,0.099741491,0.099526066,0,0,0.030374838,0.051917277,0,0,0,0,0,0,0.000215424,0,0,0.004308488,0,0.004523912,0.012925463,0,0,0.030374838,0,0.022188712,0,0,0,0,0.004523912,0,0.013140888,0,0,0.0088324,0,0,0.133778544,0.000430849,0,0,0.271650151,0.004308488,0,0,0.000215424,0,0,0,0,0,0,0,0,0,0,0.206807411,0.000215424,0
"292","SC5_49","SC5","SC",2010,"Modern.R","12/3/10","12/4/10","u_con","c_con","u_con.c_con","no",0,0.030221789,0.175481355,0,0,0.073117231,0.043870339,0,0.009748964,0,0,0,0,0,0,0,0,0,0,0.078722886,0,0,0.004874482,0,0.001462345,0.000243724,0,0,0,0.004874482,0.001218621,0.009992688,0,0,0.00536193,0,0,0.136485498,0,0,0,0.219595418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204728248,0,0
"293","SC5_50","SC5","SC",2010,"Modern.R","12/3/10","12/4/10","u_con","c_rem","u_con.c_rem","no",0,0.014049067,0.15936255,0,0,0.046131264,0,0,0.004193751,0,0,0,0,0.041937513,0,0,0.004193751,0.000209688,0.004193751,0.017613756,0,0,0.050325016,0,0.013000629,0,0,0,0,0.016984693,0.000419375,0,0,0,0.013629692,0,0,0.096665968,0.0387922,0,0,0.188718809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285175089,0.004403439,0
"294","SC6_14","SC6","SC",2010,"Modern.R","12/3/10","12/4/10","u_rem","c_con","u_rem.c_con","no",0.022568269,0.06883322,0.388174227,0,0,0.022568269,0.167230873,0,0.022568269,0,0,0,0,0,0,0,0,0,0,0.126607989,0.00925299,0,0,0,0,0,0,0,0,0,0.000451365,0,0,0,0.000225683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171518845,0,0
"295","SC6_18","SC6","SC",2010,"Modern.R","12/3/10","12/4/10","u_rem","c_rem","u_rem.c_rem","no",0,0.118019709,0.253402159,0,0,0.03308306,0,0,0.01877053,0,0,0.004692633,0,0.014077898,0,0,0,0,0.004692633,0.052322853,0.140778977,0,0,0,0.005161896,0,0,0,0,0.004692633,0.011731581,0,0,0.01877053,0.014547161,0.000234632,0,0,0,0,0,0,0,0,0,0,0.004692633,0,0,0,0,0,0,0.009385265,0,0,0.290943219,0,0
"296","SC6_21","SC6","SC",2010,"Modern.R","12/3/10","12/4/10","u_rem","c_rem","u_rem.c_rem","no",0.004316857,0.05719836,0.302180013,0,0,0.008633715,0,0,0.060436003,0,0,0,0,0,0,0,0,0,0,0.086337147,0.151090006,0,0,0,0.017914958,0,0,0,0,0.017267429,0.026764515,0.017267429,0,0.017267429,0.034750701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198575437,0,0
"297","SC6_33","SC6","SC",2010,"Modern.R","12/3/10","12/4/10","u_rem","c_con","u_rem.c_con","no",0,0.112616822,0.233878505,0,0,0.014018692,0.182476636,0,0.018925234,0,0,0,0.014485981,0,0,0,0,0,0,0.028504673,0.03271028,0,0,0,0.000233645,0,0,0,0,0.004672897,0.00046729,0,0,0.00046729,0.010514019,0,0,0,0,0,0,0.004672897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34135514,0,0
"298","SC7_2","SC7","SC",2010,"Modern.R","12/3/10","12/4/10","u_con","c_rem","u_con.c_rem","no",0.000209205,0.167364017,0.071757322,0,0,0.0041841,0,0,0.008368201,0,0,0,0,0,0,0,0,0,0.058786611,0.042887029,0.025104603,0,0,0,0.013179916,0.00041841,0,0,0,0.042050209,0.008786611,0.0041841,0,0.012761506,0.016945607,0,0,0,0,0,0,0.238493724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284518828,0,0
"299","SC7_3","SC7","SC",2010,"Modern.R","12/3/10","12/4/10","u_con","c_con","u_con.c_con","no",0,0.137073707,0.224642464,0,0,0,0,0,0.031023102,0,0,0,0,0,0,0,0,0,0.009020902,0.097029703,0.088228823,0,0,0,0.022222222,0.000220022,0,0,0,0.022442244,0.000880088,0,0,0,0.004620462,0,0,0.027942794,0,0,0,0.185038504,0.00440044,0,0,0,0,0,0,0,0,0,0,0.00880088,0,0,0.136413641,0,0
"300","SC7_4","SC7","SC",2010,"Modern.R","12/3/10","12/4/10","u_con","c_rem","u_con.c_rem","no",0.008297915,0.29143898,0.117789921,0,0,0.012143291,0,0,0.024286582,0,0,0,0,0,0,0,0.004047764,0,0,0.004857316,0,0,0,0,0.017202995,0,0,0,0,0.032382109,0.000809553,0,0,0,0.008500304,0,0,0.004047764,0,0,0,0.150374418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323821089,0,0
"301","SC7_5","SC7","SC",2010,"Modern.R","12/3/10","12/4/10","u_con","c_con","u_con.c_con","no",0,0.174122174,0.053391053,0,0,0,0,0,0.13011063,0,0,0,0,0,0,0,0.004810005,0,0,0.077200577,0.019240019,0,0,0,0.01010101,0.0002405,0,0,0,0.038961039,0.000962001,0,0,0,0.019240019,0.00962001,0,0,0,0,0,0.062770563,0,0,0,0,0,0,0,0,0,0,0,0.004810005,0,0,0.394420394,0,0
"302","SC8_37","SC8","SC",2010,"Modern.R","12/3/10","12/4/10","u_rem","c_con","u_rem.c_con","no",0,0.068191444,0.033883947,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008470987,0,0.004235493,0.016941974,0,0,0,0,0,0.368487929,0,0.042354934,0,0.004235493,0,0.01270648,0,0,0.021177467,0,0,0,0,0,0,0.224481152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194832698,0,0
"303","SC8_38","SC8","SC",2010,"Modern.R","12/3/10","12/4/10","u_rem","c_rem","u_rem.c_rem","no",0,0.048712446,0.231759657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030042918,0,0.098712446,0,0,0,0,0.030257511,0.008798283,0,0,0,0.012875536,0.018454936,0.021888412,0,0.008583691,0.008583691,0.004291845,0,0.270600858,0.004291845,0,0,0.120171674,0,0,0.004291845,0.000214592,0,0.004291845,0,0,0,0,0,0.004291845,0,0,0.06888412,0,0
"304","SC8_39","SC8","SC",2010,"Modern.R","12/3/10","12/4/10","u_rem","c_con","u_rem.c_con","no",0,0.273796791,0.085989305,0,0,0,0,0,0.004278075,0,0,0,0,0,0,0,0,0,0,0.026737968,0,0,0,0,0,0.214117647,0,0.021390374,0,0.000213904,0.000213904,0,0,0,0,0,0,0,0,0,0,0.042994652,0,0,0,0,0,0.043208556,0.004278075,0,0,0,0,0.013262032,0,0,0.226737968,0.042780749,0
"305","SC8_40","SC8","SC",2010,"Modern.R","12/3/10","12/4/10","u_rem","c_rem","u_rem.c_rem","no",0,0.01525,0.175,0,0,0,0,0,0,0,0,0,0,0,0.11,0.005,0.035,0,0,0.17525,0,0,0,0,0,0.03125,0.02,0,0,0.015,0.03225,0,0,0.025,0.02,0,0,0.011,0,0,0,0.045,0.005,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.24,0.02,0
"306","SC1_54","SC1","SC",2011,"Modern.R","3/14/11","3/14/11","u_rem","c_rem","u_rem.c_rem","no",0,0.18045977,0.110804598,0,0,0.009425287,0,0,0.004597701,0,0,0,0,0,0,0,0,0,0,0.009195402,0,0.005057471,0,0,0.046436782,0,0,0.001149425,0,0,0,0,0,0,0.004827586,0,0,0.097241379,0.052183908,0,0,0.298850575,0,0,0,0,0.004597701,0,0,0,0,0,0,0,0,0,0.175172414,0,0
"307","SC1_62","SC1","SC",2011,"Modern.R","3/14/11","3/14/11","u_rem","c_con","u_rem.c_con","no",0,0.23692456,0.11593155,0,0,0.058086286,0,0,0.004820439,0,0,0,0.005061461,0,0,0,0.004820439,0,0,0,0,0,0.019281755,0,0.010122921,0.004820439,0,0.009640877,0,0.004820439,0.000723066,0,0,0,0.009881899,0,0,0.126295493,0.045312123,0,0,0.159797542,0,0,0,0.004820439,0,0.000241022,0,0,0,0,0,0,0,0,0.168956375,0.009640877,0
"308","SC1_63","SC1","SC",2011,"Modern.R","3/14/11","3/14/11","u_rem","c_rem","u_rem.c_rem","no",0,0.12123494,0.185993976,0,0,0,0.020080321,0,0,0,0,0,0,0.010040161,0,0,0,0,0,0.000251004,0,0,0.010040161,0.005271084,0.005522088,0,0,0.00502008,0,0,0.000502008,0,0,0,0.010793173,0,0,0.111696787,0.081827309,0,0,0.301204819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130522088,0,0
"309","SC1_64","SC1","SC",2011,"Modern.R","3/14/11","3/14/11","u_rem","c_con","u_rem.c_con","no",0.004453351,0.342908038,0.075706969,0,0,0.080828323,0,0,0.013360053,0,0,0,0,0,0,0.004453351,0,0,0,0.004676019,0,0,0,0,0.004898686,0,0,0.057893565,0,0,0,0,0,0,0.008906702,0,0,0,0,0,0,0.063237586,0,0,0,0.004453351,0,0,0,0,0,0,0,0,0,0,0.329547985,0.004676019,0
"310","SC4_36","SC4","SC",2011,"Modern.R","3/14/11","3/14/11","u_con","c_con","u_con.c_con","no",0.004612546,0.088099631,0.083487085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000230627,0.023062731,0,0,0.009225092,0,0.014068266,0.000461255,0,0,0,0.041512915,0.004612546,0,0,0.013837638,0.00945572,0,0,0.101937269,0.023293358,0,0,0.088330258,0.018450185,0,0,0.004612546,0.004612546,0.009225092,0,0,0,0,0,0.000230627,0,0,0.442804428,0,0.013837638
"311","SC4_45","SC4","SC",2011,"Modern.R","3/14/11","3/14/11","u_con","c_rem","u_con.c_rem","no",0,0.054791155,0.177149877,0,0,0.004914005,0,0,0,0,0,0,0,0,0,0,0.083538084,0,0,0.152334152,0,0,0,0.063882064,0.00982801,0.004914005,0,0,0,0.015233415,0,0.004914005,0,0,0,0,0,0.079115479,0.014987715,0,0,0.083538084,0.005159705,0,0,0.029484029,0,0,0,0,0,0,0,0,0,0,0.196560197,0,0.01965602
"312","SC4_51","SC4","SC",2011,"Modern.R","3/14/11","3/14/11","u_con","c_rem","u_con.c_rem","no",0,0.03507481,0.230806966,0,0,0,0,0,0,0,0,0,0.005641403,0.004905568,0,0,0,0,0,0.113073338,0,0,0.009811136,0.083394653,0,0,0,0,0,0.034338975,0.000735835,0,0.000245278,0,0.000245278,0,0,0.15697817,0.044395389,0,0,0.06401766,0.01986755,0,0,0.024773117,0,0,0.009811136,0,0,0,0,0,0,0,0.11282806,0,0.049055678
"313","SC4_52","SC4","SC",2011,"Modern.R","3/14/11","3/14/11","u_con","c_con","u_con.c_con","no",0,0.039459342,0.183126226,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07412252,0.013080445,0,0.013734467,0,0,0,0.069762372,0.000218007,0,0,0,0,0.052539786,0.000436015,0.008720296,0.008720296,0.013080445,0.000654022,0,0,0.096795291,0.01351646,0,0,0.148463048,0.00087203,0,0,0.013298452,0.004578156,0.017440593,0.004578156,0,0,0,0,0,0,0,0.213647264,0.000436015,0.008720296
"314","SC5_34","SC5","SC",2011,"Modern.R","3/14/11","3/14/11","u_con","c_con","u_con.c_con","no",0,0.065179678,0.307311029,0,0,0.03023544,0.004956629,0,0,0,0,0,0,0.034944238,0,0,0.00520446,0.014869888,0,0.030978934,0,0,0.009913259,0,0.015613383,0,0,0,0,0,0.000991326,0,0,0,0.025526642,0,0,0.104832714,0.065923172,0,0,0.020074349,0.000743494,0,0,0,0,0.004956629,0,0,0,0,0.004956629,0.009913259,0,0,0.237918216,0,0.004956629
"315","SC5_47","SC5","SC",2011,"Modern.R","3/14/11","3/14/11","u_con","c_rem","u_con.c_rem","no",0.014144272,0.109382367,0.09476662,0,0,0.047147572,0.094530882,0,0,0,0,0,0,0,0,0,0,0,0,0.010136728,0,0,0.023573786,0,0.023573786,0,0,0.004714757,0,0,0,0.004714757,0,0,0.019094767,0,0,0.123526638,0.009665252,0,0,0.207685054,0.000471476,0.004950495,0,0.000471476,0.004714757,0,0,0,0,0,0,0,0,0,0.202734559,0,0
"316","SC5_49","SC5","SC",2011,"Modern.R","3/14/11","3/14/11","u_con","c_con","u_con.c_con","no",0,0.020458467,0.271382795,0,0,0.029824994,0.04929751,0,0.004929751,0,0,0,0,0,0,0,0,0,0,0.094404733,0,0,0,0,0.010352477,0,0,0,0,0.004929751,0.005669214,0.005176239,0,0,0.009859502,0,0,0.10377126,0.000246488,0,0,0.147892531,0.004929751,0,0,0,0,0.004929751,0,0,0,0,0,0,0,0,0.231944787,0,0
"317","SC5_50","SC5","SC",2011,"Modern.R","3/14/11","3/14/11","u_con","c_rem","u_con.c_rem","no",0,0.017273288,0.172938515,0,0,0.02488176,0,0,0.004112688,0,0,0,0,0.028788813,0,0,0,0.004112688,0,0.053670574,0,0,0.057577627,0,0.02488176,0.000205634,0,0,0,0.028994448,0,0,0,0,0.016862019,0,0,0.074439646,0.054287477,0,0,0.148879293,0.00843101,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27966276,0,0
"318","SC6_14","SC6","SC",2011,"Modern.R","3/14/11","3/14/11","u_rem","c_con","u_rem.c_con","no",0,0.074419663,0.43695949,0,0,0.018206645,0.109239873,0,0.027309968,0,0,0,0,0,0,0,0,0,0,0.09126081,0,0,0,0,0,0,0,0,0,0.009103323,0.005461994,0,0,0.004551661,0.004779244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218479745,0.000227583,0
"319","SC6_18","SC6","SC",2011,"Modern.R","3/14/11","3/14/11","u_rem","c_rem","u_rem.c_rem","no",0,0.085970819,0.323232323,0,0.004489338,0.013468013,0,0,0.013468013,0,0,0,0,0,0,0,0,0,0,0.085521886,0.121212121,0,0,0,0.004713805,0,0,0,0,0.009203143,0.004713805,0.001122334,0,0.018181818,0.004938272,0,0,0,0,0,0,0,0,0,0,0,0.004489338,0,0,0,0,0,0,0.008978676,0,0,0.296296296,0,0
"320","SC6_21","SC6","SC",2011,"Modern.R","3/14/11","3/14/11","u_rem","c_rem","u_rem.c_rem","no",0,0.045655051,0.344067049,0,0,0.004411116,0,0,0.048742832,0,0,0,0.004411116,0,0,0,0,0,0,0.105866784,0.159020732,0,0,0,0.014115571,0,0,0,0,0.035288928,0.01786502,0.004411116,0,0.017644464,0.004411116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194089105,0,0
"321","SC6_33","SC6","SC",2011,"Modern.R","3/14/11","3/14/11","u_rem","c_con","u_rem.c_con","no",0,0.117633777,0.266651614,0,0,0.018514337,0.176111989,0,0.009482953,0,0,0,0.000225785,0,0,0,0,0,0.004515692,0.045834274,0.0058704,0,0,0,0.004515692,0,0,0,0,0.027094152,0.004967261,0.009031384,0,0.000903138,0.02844886,0,0,0,0,0,0,0,0,0,0,0.000225785,0,0,0,0,0,0,0,0,0,0,0.275457214,0,0.004515692
"322","SC7_2","SC7","SC",2011,"Modern.R","3/14/11","3/14/11","u_con","c_rem","u_con.c_rem","no",0,0.151410726,0.065044152,0,0,0,0,0,0.004522938,0,0,0,0,0,0,0,0,0,0.034460478,0.055998277,0.030152918,0,0,0,0.014214947,0.000646134,0,0,0,0.052121473,0.013353435,0.017445617,0,0.025845359,0.017660995,0.00861512,0,0,0,0,0,0.185440448,0.00430756,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318759423,0,0
"323","SC7_3","SC7","SC",2011,"Modern.R","3/14/11","3/14/11","u_con","c_con","u_con.c_con","no",0,0.170036965,0.252228745,0,0,0,0,0,0.03500761,0,0,0,0,0,0,0,0,0,0.013046314,0.087845184,0.078277886,0,0,0,0.021961296,0.000217439,0,0,0,0.052185258,0.000652316,0,0,0,0.013263753,0,0,0.005435964,0,0,0,0.139160687,0,0,0,0,0,0,0,0,0,0,0,0.008914982,0,0,0.121765601,0,0
"324","SC7_4","SC7","SC",2011,"Modern.R","3/14/11","3/14/11","u_con","c_rem","u_con.c_rem","no",0.004849019,0.343839542,0.123649989,0,0,0.004628609,0,0,0.017853207,0,0,0,0,0,0,0,0,0,0,0.026669605,0.004408199,0,0,0,0.023143046,0,0,0,0,0.06171479,0.018073617,0,0,0,0.017853207,0,0,0.00022041,0,0,0,0.093013004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255675557,0,0.004408199
