"","id","site","transect","code","length","comment","sppR.comp","real.date","comm.date","season","surveyor","urch","removals"
"1160",1160,"SC","SC6","SMA",15,NA,1,2009-07-29,2009-07-29,"summer","KT","u_rem","yes"
"1161",1161,"SC","SC6","Hen",12,NA,1,2009-07-29,2009-07-29,"summer","KT","u_rem","yes"
"1162",1162,"SC","SC6","Hen",10,NA,1,2009-07-29,2009-07-29,"summer","KT","u_rem","yes"
"1163",1163,"SC","SC6","Hen",11,NA,1,2009-07-29,2009-07-29,"summer","KT","u_rem","yes"
"1164",1164,"SC","SC6","PHE",33,NA,1,2009-07-29,2009-07-29,"summer","KT","u_rem","yes"
"1165",1165,"SC","SC6","PHE",47,NA,1,2009-07-29,2009-07-29,"summer","KT","u_rem","yes"
"1166",1166,"SC","SC6","JZO",10,NA,1,2009-07-29,2009-07-29,"summer","KT","u_rem","yes"
"1167",1167,"SC","SC7","SEM",5,NA,1,2009-07-29,2009-07-29,"summer","KT","u_con","yes"
"1168",1168,"SC","SC7","Hen",9,NA,1,2009-07-29,2009-07-29,"summer","KT","u_con","yes"
"1169",1169,"SC","SC7","Hen",9,NA,1,2009-07-29,2009-07-29,"summer","KT","u_con","yes"
"1170",1170,"SC","SC7","JZO",8,NA,1,2009-07-29,2009-07-29,"summer","KT","u_con","yes"
"1171",1171,"SC","SC7","JZO",12,NA,1,2009-07-29,2009-07-29,"summer","KT","u_con","yes"
"1172",1172,"SC","SC7","JZO",6,NA,1,2009-07-29,2009-07-29,"summer","KT","u_con","yes"
"1173",1173,"SC","SC7","JZO",8,NA,1,2009-07-29,2009-07-29,"summer","KT","u_con","yes"
"1174",1174,"SC","SC7","JZO",4,NA,1,2009-07-29,2009-07-29,"summer","KT","u_con","yes"
"1175",1175,"SC","SC7","JZO",7,NA,1,2009-07-29,2009-07-29,"summer","KT","u_con","yes"
"1176",1176,"SC","SC8","CST",17,NA,1,2009-07-29,2009-07-29,"summer","KT","u_rem","yes"
"1177",1177,"SC","SC8","PPA",7,NA,1,2009-07-29,2009-07-29,"summer","KT","u_rem","yes"
"1178",1178,"SC","SC8","SFL",20,NA,1,2009-07-29,2009-07-29,"summer","KT","u_rem","yes"
"1179",1179,"SC","SC8","SFL",22,NA,1,2009-07-29,2009-07-29,"summer","KT","u_rem","yes"
"1180",1180,"SC","SC8","SME",20,NA,1,2009-07-29,2009-07-29,"summer","KT","u_rem","yes"
"1181",1181,"SC","SC8","SME",25,NA,1,2009-07-29,2009-07-29,"summer","KT","u_rem","yes"
"1182",1182,"SC","SC8","SME",30,NA,1,2009-07-29,2009-07-29,"summer","KT","u_rem","yes"
"1183",1183,"SC","SC8","SEM",10,NA,1,2009-07-29,2009-07-29,"summer","KT","u_rem","yes"
"1184",1184,"SC","SC8","JZO",7,NA,1,2009-07-29,2009-07-29,"summer","KT","u_rem","yes"
"1185",1185,"SC","SC8","SCR",20,NA,1,2009-07-29,2009-07-29,"summer","KT","u_rem","yes"
"1186",1186,"SC","SC8","hermit",7,NA,1,2009-07-29,2009-07-29,"summer","KT","u_rem","yes"
"1187",1187,"SC","SC8","hermit",1,NA,1,2009-07-29,2009-07-29,"summer","KT","u_rem","yes"
"1188",1188,"SC","SC8","hermit",1,NA,1,2009-07-29,2009-07-29,"summer","KT","u_rem","yes"
"1189",1189,"SC","SC8","OPI",12,NA,1,2009-07-29,2009-07-29,"summer","KT","u_rem","yes"
"1190",1190,"ON","ON0","SFR",16,NA,1,2009-10-23,2009-10-22,"fall","KT","u_con","yes"
"1191",1191,"ON","ON0","PCA",42,NA,1,2009-10-23,2009-10-22,"fall","KT","u_con","yes"
"1192",1192,"ON","ON0","JZO",9,NA,1,2009-10-23,2009-10-22,"fall","KT","u_con","yes"
"1193",1193,"ON","ON0","JZO",7,NA,1,2009-10-23,2009-10-22,"fall","KT","u_con","yes"
"1194",1194,"ON","ON0","RNI",7,NA,1,2009-10-23,2009-10-22,"fall","KT","u_con","yes"
"1195",1195,"ON","ON0","Nuc",6,NA,1,2009-10-23,2009-10-22,"fall","KT","u_con","yes"
"1196",1196,"ON","ON0","CCU",3,NA,1,2009-10-23,2009-10-22,"fall","KT","u_con","yes"
"1197",1197,"ON","ON0","SAC",2,NA,1,2009-10-23,2009-10-22,"fall","KT","u_con","yes"
"1198",1198,"ON","ON0","SAC",3,NA,1,2009-10-23,2009-10-22,"fall","KT","u_con","yes"
"1199",1199,"ON","ON1","PPA",4,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1200",1200,"ON","ON1","JZO",4,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1201",1201,"ON","ON1","JZO",5,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1202",1202,"ON","ON1","JZO",5,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1203",1203,"ON","ON1","JZO",6,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1204",1204,"ON","ON1","JZO",4,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1205",1205,"ON","ON1","RNI",7,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1206",1206,"ON","ON1","PCA",32,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1207",1207,"ON","ON1","Nuc",6,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1208",1208,"ON","ON1","Nuc",5,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1209",1209,"ON","ON1","Nuc",4,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1210",1210,"ON","ON1","Nuc",2,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1211",1211,"ON","ON1","Nuc",4,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1212",1212,"ON","ON1","Nuc",6,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1213",1213,"ON","ON1","Nuc",5,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1214",1214,"ON","ON1","Nuc",3,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1215",1215,"ON","ON1","Nuc",3,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1216",1216,"ON","ON1","Nuc",4,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1217",1217,"ON","ON1","Nuc",5,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1218",1218,"ON","ON1","Nuc",5,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1219",1219,"ON","ON1","Nuc",4,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1220",1220,"ON","ON1","CFO",7,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1221",1221,"ON","ON1","SAC",3,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1222",1222,"ON","ON2","SFR",5,NA,1,2009-10-23,2009-10-22,"fall","KT","u_con","yes"
"1223",1223,"ON","ON2","SFR",7,NA,1,2009-10-23,2009-10-22,"fall","KT","u_con","yes"
"1224",1224,"ON","ON2","SFR",14,NA,1,2009-10-23,2009-10-22,"fall","KT","u_con","yes"
"1225",1225,"ON","ON2","SFR",13,NA,1,2009-10-23,2009-10-22,"fall","KT","u_con","yes"
"1226",1226,"ON","ON2","SFR",8,NA,1,2009-10-23,2009-10-22,"fall","KT","u_con","yes"
"1227",1227,"ON","ON2","SFR",12,NA,1,2009-10-23,2009-10-22,"fall","KT","u_con","yes"
"1228",1228,"ON","ON2","SFR",8,NA,1,2009-10-23,2009-10-22,"fall","KT","u_con","yes"
"1229",1229,"ON","ON2","SFR",8,NA,1,2009-10-23,2009-10-22,"fall","KT","u_con","yes"
"1230",1230,"ON","ON2","SFR",8,NA,1,2009-10-23,2009-10-22,"fall","KT","u_con","yes"
"1231",1231,"ON","ON2","SFR",4,NA,1,2009-10-23,2009-10-22,"fall","KT","u_con","yes"
"1232",1232,"ON","ON2","SFR",12,NA,1,2009-10-23,2009-10-22,"fall","KT","u_con","yes"
"1233",1233,"ON","ON2","JZO",5,NA,1,2009-10-23,2009-10-22,"fall","KT","u_con","yes"
"1234",1234,"ON","ON2","JZO",4,NA,1,2009-10-23,2009-10-22,"fall","KT","u_con","yes"
"1235",1235,"ON","ON2","JZO",6,NA,1,2009-10-23,2009-10-22,"fall","KT","u_con","yes"
"1236",1236,"ON","ON2","JZO",4,NA,1,2009-10-23,2009-10-22,"fall","KT","u_con","yes"
"1237",1237,"ON","ON2","CLU",3,NA,1,2009-10-23,2009-10-22,"fall","KT","u_con","yes"
"1238",1238,"ON","ON2","AHA",3,"artedius",1,2009-10-23,2009-10-22,"fall","KT","u_con","yes"
"1239",1239,"ON","ON2","RNI",5,NA,1,2009-10-23,2009-10-22,"fall","KT","u_con","yes"
"1240",1240,"ON","ON2","Chl",2,NA,1,2009-10-23,2009-10-22,"fall","KT","u_con","yes"
"1241",1241,"ON","ON2","Chl",2,NA,1,2009-10-23,2009-10-22,"fall","KT","u_con","yes"
"1242",1242,"ON","ON2","PCA",48,NA,1,2009-10-23,2009-10-22,"fall","KT","u_con","yes"
"1243",1243,"ON","ON2","PHE",20,NA,1,2009-10-23,2009-10-22,"fall","KT","u_con","yes"
"1244",1244,"ON","ON3","SFR",6,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1245",1245,"ON","ON3","SFR",13,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1246",1246,"ON","ON3","SFR",9,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1247",1247,"ON","ON3","SFR",12,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1248",1248,"ON","ON3","CLU",4,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1249",1249,"ON","ON3","CLU",3,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1250",1250,"ON","ON3","CLU",4,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1251",1251,"ON","ON3","CLU",3,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1252",1252,"ON","ON3","ANA",3,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1253",1253,"ON","ON3","JZO",6,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1254",1254,"ON","ON3","JZO",4,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1255",1255,"ON","ON3","JZO",8,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1256",1256,"ON","ON3","JZO",3,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1257",1257,"ON","ON3","JZO",4,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1258",1258,"ON","ON3","JZO",4,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1259",1259,"ON","ON3","PCA",22,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1260",1260,"ON","ON3","Hen",11,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1261",1261,"ON","ON3","SAC",3,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1262",1262,"ON","ON3","SAC",2,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1263",1263,"ON","ON3","SAC",3,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1264",1264,"ON","ON3","SAC",3,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1265",1265,"ON","ON4","SFR",11,NA,1,2009-10-23,2009-10-22,"fall","KT","u_con","yes"
"1266",1266,"ON","ON4","SFR",5,NA,1,2009-10-23,2009-10-22,"fall","KT","u_con","yes"
"1267",1267,"ON","ON4","SFR",8,NA,1,2009-10-23,2009-10-22,"fall","KT","u_con","yes"
"1268",1268,"ON","ON4","SFR",9,NA,1,2009-10-23,2009-10-22,"fall","KT","u_con","yes"
"1269",1269,"ON","ON4","SFR",4,NA,1,2009-10-23,2009-10-22,"fall","KT","u_con","yes"
"1270",1270,"ON","ON4","hermit",3,NA,1,2009-10-23,2009-10-22,"fall","KT","u_con","yes"
"1271",1271,"ON","ON4","ANA",3,NA,1,2009-10-23,2009-10-22,"fall","KT","u_con","yes"
"1272",1272,"ON","ON4","CLU",3,NA,1,2009-10-23,2009-10-22,"fall","KT","u_con","yes"
"1273",1273,"ON","ON4","CLU",2,NA,1,2009-10-23,2009-10-22,"fall","KT","u_con","yes"
"1274",1274,"ON","ON4","SME",30,NA,1,2009-10-23,2009-10-22,"fall","KT","u_con","yes"
"1275",1275,"ON","ON4","SME",20,NA,1,2009-10-23,2009-10-22,"fall","KT","u_con","yes"
"1276",1276,"ON","ON4","SCR",24,NA,1,2009-10-23,2009-10-22,"fall","KT","u_con","yes"
"1277",1277,"ON","ON4","PCA",37,NA,1,2009-10-23,2009-10-22,"fall","KT","u_con","yes"
"1278",1278,"ON","ON4","SAC",2,NA,1,2009-10-23,2009-10-22,"fall","KT","u_con","yes"
"1279",1279,"ON","ON4","SAC",3,NA,1,2009-10-23,2009-10-22,"fall","KT","u_con","yes"
"1280",1280,"ON","ON4","JZO",5,NA,1,2009-10-23,2009-10-22,"fall","KT","u_con","yes"
"1281",1281,"ON","ON4","JZO",7,NA,1,2009-10-23,2009-10-22,"fall","KT","u_con","yes"
"1282",1282,"ON","ON4","JZO",4,NA,1,2009-10-23,2009-10-22,"fall","KT","u_con","yes"
"1283",1283,"ON","ON4","JZO",6,NA,1,2009-10-23,2009-10-22,"fall","KT","u_con","yes"
"1284",1284,"ON","ON4","FOR",6,NA,1,2009-10-23,2009-10-22,"fall","KT","u_con","yes"
"1285",1285,"ON","ON5","PPA",5,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1286",1286,"ON","ON5","PCA",24,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1287",1287,"ON","ON5","PPA",27,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1288",1288,"ON","ON5","AHA",3,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1289",1289,"ON","ON5","SAC",3,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1290",1290,"ON","ON5","JZO",6,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1291",1291,"ON","ON5","JZO",7,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1292",1292,"ON","ON5","JZO",8,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1293",1293,"ON","ON5","JZO",6,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1294",1294,"ON","ON5","JZO",7,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1295",1295,"ON","ON5","JZO",4,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1296",1296,"ON","ON5","CFO",5,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1297",1297,"ON","ON5","CFO",5,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1298",1298,"ON","ON5","CFO",6,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1299",1299,"ON","ON5","CFO",7,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1300",1300,"ON","ON5","CFO",7,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1301",1301,"ON","ON5","CFO",8,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1302",1302,"ON","ON5","CFO",6,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1303",1303,"ON","ON5","CFO",8,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1304",1304,"ON","ON5","CFO",8,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1305",1305,"ON","ON5","CFO",8,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1306",1306,"ON","ON5","FOR",6,NA,1,2009-10-23,2009-10-22,"fall","KT","u_rem","yes"
"1307",1307,"PG","PG1","SAC",3,NA,1,2009-10-22,2009-10-22,"fall","KT","u_con","yes"
"1308",1308,"PG","PG1","SAC",3,NA,1,2009-10-22,2009-10-22,"fall","KT","u_con","yes"
"1309",1309,"PG","PG1","JZO",5,NA,1,2009-10-22,2009-10-22,"fall","KT","u_con","yes"
"1310",1310,"PG","PG1","JZO",7,NA,1,2009-10-22,2009-10-22,"fall","KT","u_con","yes"
"1311",1311,"PG","PG1","JZO",5,NA,1,2009-10-22,2009-10-22,"fall","KT","u_con","yes"
"1312",1312,"PG","PG1","AHA",4,"Artedius harringtoni",1,2009-10-22,2009-10-22,"fall","KT","u_con","yes"
"1313",1313,"PG","PG1","AHA",7,NA,1,2009-10-22,2009-10-22,"fall","KT","u_con","yes"
"1314",1314,"PG","PG1","AHA",3,NA,1,2009-10-22,2009-10-22,"fall","KT","u_con","yes"
"1315",1315,"PG","PG1","Hen",11,NA,1,2009-10-22,2009-10-22,"fall","KT","u_con","yes"
"1316",1316,"PG","PG1","Hen",13,NA,1,2009-10-22,2009-10-22,"fall","KT","u_con","yes"
"1317",1317,"PG","PG1","Hen",12,NA,1,2009-10-22,2009-10-22,"fall","KT","u_con","yes"
"1318",1318,"PG","PG1","CLU",4,NA,1,2009-10-22,2009-10-22,"fall","KT","u_con","yes"
"1319",1319,"PG","PG1","CLU",4,NA,1,2009-10-22,2009-10-22,"fall","KT","u_con","yes"
"1320",1320,"PG","PG1","Fla",3,"Flabellina",1,2009-10-22,2009-10-22,"fall","KT","u_con","yes"
"1321",1321,"PG","PG1","Fla",2,NA,1,2009-10-22,2009-10-22,"fall","KT","u_con","yes"
"1322",1322,"PG","PG1","Fla",2,NA,1,2009-10-22,2009-10-22,"fall","KT","u_con","yes"
"1323",1323,"PG","PG1","Fla",1,NA,1,2009-10-22,2009-10-22,"fall","KT","u_con","yes"
"1324",1324,"PG","PG2","CLU",3,NA,1,2009-10-22,2009-10-22,"fall","KT","u_rem","yes"
"1325",1325,"PG","PG2","CLU",3,NA,1,2009-10-22,2009-10-22,"fall","KT","u_rem","yes"
"1326",1326,"PG","PG2","Hen",10,NA,1,2009-10-22,2009-10-22,"fall","KT","u_rem","yes"
"1327",1327,"PG","PG2","Hen",9,NA,1,2009-10-22,2009-10-22,"fall","KT","u_rem","yes"
"1328",1328,"PG","PG2","Hen",11,NA,1,2009-10-22,2009-10-22,"fall","KT","u_rem","yes"
"1329",1329,"PG","PG2","SAC",3,NA,1,2009-10-22,2009-10-22,"fall","KT","u_rem","yes"
"1330",1330,"PG","PG2","SAC",3,NA,1,2009-10-22,2009-10-22,"fall","KT","u_rem","yes"
"1331",1331,"PG","PG2","SAC",3,NA,1,2009-10-22,2009-10-22,"fall","KT","u_rem","yes"
"1332",1332,"PG","PG2","DDI",3,NA,1,2009-10-22,2009-10-22,"fall","KT","u_rem","yes"
"1333",1333,"PG","PG2","JZO",4,NA,1,2009-10-22,2009-10-22,"fall","KT","u_rem","yes"
"1334",1334,"PG","PG2","JZO",4,NA,1,2009-10-22,2009-10-22,"fall","KT","u_rem","yes"
"1335",1335,"PG","PG2","JZO",5,NA,1,2009-10-22,2009-10-22,"fall","KT","u_rem","yes"
"1336",1336,"PG","PG2","JZO",7,NA,1,2009-10-22,2009-10-22,"fall","KT","u_rem","yes"
"1337",1337,"PG","PG2","JZO",7,NA,1,2009-10-22,2009-10-22,"fall","KT","u_rem","yes"
"1338",1338,"PG","PG2","JZO",7,NA,1,2009-10-22,2009-10-22,"fall","KT","u_rem","yes"
"1339",1339,"PG","PG2","Chl",4,NA,1,2009-10-22,2009-10-22,"fall","KT","u_rem","yes"
"1340",1340,"PG","PG2","AHA",3,NA,1,2009-10-22,2009-10-22,"fall","KT","u_rem","yes"
"1341",1341,"PG","PG2","AHA",5,NA,1,2009-10-22,2009-10-22,"fall","KT","u_rem","yes"
"1342",1342,"PG","PG3","SFR",14,NA,1,2009-10-22,2009-10-22,"fall","KT","u_con","yes"
"1343",1343,"PG","PG3","ANA",4,NA,1,2009-10-22,2009-10-22,"fall","KT","u_con","yes"
"1344",1344,"PG","PG3","SAC",4,NA,1,2009-10-22,2009-10-22,"fall","KT","u_con","yes"
"1345",1345,"PG","PG3","SAC",2,NA,1,2009-10-22,2009-10-22,"fall","KT","u_con","yes"
"1346",1346,"PG","PG3","SAC",2,NA,1,2009-10-22,2009-10-22,"fall","KT","u_con","yes"
"1347",1347,"PG","PG3","SAC",3,NA,1,2009-10-22,2009-10-22,"fall","KT","u_con","yes"
"1348",1348,"PG","PG3","DDI",7,NA,1,2009-10-22,2009-10-22,"fall","KT","u_con","yes"
"1349",1349,"PG","PG3","DDI",7,NA,1,2009-10-22,2009-10-22,"fall","KT","u_con","yes"
"1350",1350,"PG","PG3","DDI",5,NA,1,2009-10-22,2009-10-22,"fall","KT","u_con","yes"
"1351",1351,"PG","PG3","DDI",5,NA,1,2009-10-22,2009-10-22,"fall","KT","u_con","yes"
"1352",1352,"PG","PG3","DDI",5,NA,1,2009-10-22,2009-10-22,"fall","KT","u_con","yes"
"1353",1353,"PG","PG3","Hen",10,NA,1,2009-10-22,2009-10-22,"fall","KT","u_con","yes"
"1354",1354,"PG","PG3","Hen",11,NA,1,2009-10-22,2009-10-22,"fall","KT","u_con","yes"
"1355",1355,"PG","PG3","Hen",9,NA,1,2009-10-22,2009-10-22,"fall","KT","u_con","yes"
"1356",1356,"PG","PG3","Hen",12,NA,1,2009-10-22,2009-10-22,"fall","KT","u_con","yes"
"1357",1357,"PG","PG3","Hen",13,NA,1,2009-10-22,2009-10-22,"fall","KT","u_con","yes"
"1358",1358,"PG","PG3","Hen",10,NA,1,2009-10-22,2009-10-22,"fall","KT","u_con","yes"
"1359",1359,"PG","PG3","JZO",6,NA,1,2009-10-22,2009-10-22,"fall","KT","u_con","yes"
"1360",1360,"PG","PG3","JZO",8,NA,1,2009-10-22,2009-10-22,"fall","KT","u_con","yes"
"1361",1361,"PG","PG3","CST",13,NA,1,2009-10-22,2009-10-22,"fall","KT","u_con","yes"
"1362",1362,"PG","PG3","CST",15,NA,1,2009-10-22,2009-10-22,"fall","KT","u_con","yes"
"1363",1363,"PG","PG3","AHA",3,NA,1,2009-10-22,2009-10-22,"fall","KT","u_con","yes"
"1364",1364,"PG","PG3","AHA",2,NA,1,2009-10-22,2009-10-22,"fall","KT","u_con","yes"
"1365",1365,"PG","PG3","AHA",3,NA,1,2009-10-22,2009-10-22,"fall","KT","u_con","yes"
"1366",1366,"PG","PG3","Fla",1,NA,1,2009-10-22,2009-10-22,"fall","KT","u_con","yes"
"1367",1367,"PG","PG3","Fla",1,NA,1,2009-10-22,2009-10-22,"fall","KT","u_con","yes"
"1368",1368,"PG","PG3","CLU",3,NA,1,2009-10-22,2009-10-22,"fall","KT","u_con","yes"
"1369",1369,"PG","PG4","JZO",8,NA,1,2009-10-22,2009-10-22,"fall","KT","u_rem","yes"
"1370",1370,"PG","PG4","JZO",4,NA,1,2009-10-22,2009-10-22,"fall","KT","u_rem","yes"
"1371",1371,"PG","PG4","JZO",4,NA,1,2009-10-22,2009-10-22,"fall","KT","u_rem","yes"
"1372",1372,"PG","PG4","Fla",1,NA,1,2009-10-22,2009-10-22,"fall","KT","u_rem","yes"
"1373",1373,"PG","PG4","Fla",2,NA,1,2009-10-22,2009-10-22,"fall","KT","u_rem","yes"
"1374",1374,"PG","PG4","Fla",1,NA,1,2009-10-22,2009-10-22,"fall","KT","u_rem","yes"
"1375",1375,"PG","PG4","DDI",2,NA,1,2009-10-22,2009-10-22,"fall","KT","u_rem","yes"
"1376",1376,"PG","PG4","DDI",4,NA,1,2009-10-22,2009-10-22,"fall","KT","u_rem","yes"
"1377",1377,"PG","PG4","SAC",3,NA,1,2009-10-22,2009-10-22,"fall","KT","u_rem","yes"
"1378",1378,"PG","PG4","SAC",4,NA,1,2009-10-22,2009-10-22,"fall","KT","u_rem","yes"
"1379",1379,"PG","PG4","AHA",6,NA,1,2009-10-22,2009-10-22,"fall","KT","u_rem","yes"
"1380",1380,"PG","PG4","AHA",3,NA,1,2009-10-22,2009-10-22,"fall","KT","u_rem","yes"
"1381",1381,"PG","PG4","Hen",9,NA,1,2009-10-22,2009-10-22,"fall","KT","u_rem","yes"
"1382",1382,"PG","PG4","CST",6,NA,1,2009-10-22,2009-10-22,"fall","KT","u_rem","yes"
"1383",1383,"PG","PG5","CST",19,NA,1,2009-10-22,2009-10-22,"fall","KT","u_rem","yes"
"1384",1384,"PG","PG5","CST",10,NA,1,2009-10-22,2009-10-22,"fall","KT","u_rem","yes"
"1385",1385,"PG","PG5","CST",18,NA,1,2009-10-22,2009-10-22,"fall","KT","u_rem","yes"
"1386",1386,"PG","PG5","SAC",2,NA,1,2009-10-22,2009-10-22,"fall","KT","u_rem","yes"
"1387",1387,"PG","PG5","SAC",3,NA,1,2009-10-22,2009-10-22,"fall","KT","u_rem","yes"
"1388",1388,"PG","PG5","SAC",3,NA,1,2009-10-22,2009-10-22,"fall","KT","u_rem","yes"
"1389",1389,"PG","PG5","JZO",8,NA,1,2009-10-22,2009-10-22,"fall","KT","u_rem","yes"
"1390",1390,"PG","PG5","JZO",5,NA,1,2009-10-22,2009-10-22,"fall","KT","u_rem","yes"
"1391",1391,"PG","PG5","JZO",7,NA,1,2009-10-22,2009-10-22,"fall","KT","u_rem","yes"
"1392",1392,"PG","PG5","CLU",2,NA,1,2009-10-22,2009-10-22,"fall","KT","u_rem","yes"
"1393",1393,"PG","PG5","CLU",3,NA,1,2009-10-22,2009-10-22,"fall","KT","u_rem","yes"
"1394",1394,"PG","PG5","AHA",3,NA,1,2009-10-22,2009-10-22,"fall","KT","u_rem","yes"
"1395",1395,"PG","PG5","AHA",5,NA,1,2009-10-22,2009-10-22,"fall","KT","u_rem","yes"
"1396",1396,"PG","PG5","AHA",3,NA,1,2009-10-22,2009-10-22,"fall","KT","u_rem","yes"
"1397",1397,"PG","PG5","Hen",11,NA,1,2009-10-22,2009-10-22,"fall","KT","u_rem","yes"
"1398",1398,"PG","PG5","PHE",41,NA,1,2009-10-22,2009-10-22,"fall","KT","u_rem","yes"
"1399",1399,"PG","PG5","OGR",2,NA,1,2009-10-22,2009-10-22,"fall","KT","u_rem","yes"
"1400",1400,"PG","PG6","SFR",15,NA,1,2009-10-22,2009-10-22,"fall","KT","u_con","yes"
"1401",1401,"PG","PG6","SFR",16,NA,1,2009-10-22,2009-10-22,"fall","KT","u_con","yes"
"1402",1402,"PG","PG6","CLU",1,NA,1,2009-10-22,2009-10-22,"fall","KT","u_con","yes"
"1403",1403,"PG","PG6","SAC",1,NA,1,2009-10-22,2009-10-22,"fall","KT","u_con","yes"
"1404",1404,"PG","PG6","SAC",2,NA,1,2009-10-22,2009-10-22,"fall","KT","u_con","yes"
"1405",1405,"PG","PG6","SAC",1,NA,1,2009-10-22,2009-10-22,"fall","KT","u_con","yes"
"1406",1406,"PG","PG6","SAC",2,NA,1,2009-10-22,2009-10-22,"fall","KT","u_con","yes"
"1407",1407,"PG","PG6","LMA",3,"PS king crab",1,2009-10-22,2009-10-22,"fall","KT","u_con","yes"
"1408",1408,"PG","PG6","LMA",3,NA,1,2009-10-22,2009-10-22,"fall","KT","u_con","yes"
"1409",1409,"PG","PG6","LMA",2,NA,1,2009-10-22,2009-10-22,"fall","KT","u_con","yes"
